GameID,Team,Player,PlayerID,G,A,PTS,SOG,HIT,BLK,TOI,PIM,SAT-F,SAT-A,CF%,CRel%
202312270NJD,CBJ,Damon Severson,severda01,0,0,0,1,1,3,23.05,0,22,26,45.80%,-1.90%
202312270NJD,CBJ,David Jiříček,jiricda01,0,1,1,0,3,1,13.58,0,15,12,55.60%,10.60%
202312270NJD,CBJ,Dmitri Voronkov,vorondi01,0,0,0,0,1,0,12.7,0,16,11,59.30%,15.30%
202312270NJD,CBJ,Emil Bemström,bemstem01,0,0,0,3,1,0,14.42,0,19,14,57.60%,13.90%
202312270NJD,CBJ,Erik Gudbranson,gudbrer01,0,0,0,3,0,4,22.33,0,22,30,42.30%,-7.70%
202312270NJD,CBJ,Ivan Provorov,provoiv01,0,0,0,1,4,2,27.53,0,26,31,45.60%,-2.50%
202312270NJD,CBJ,Jake Bean,beanja01,1,0,1,5,0,2,20,0,22,29,43.10%,-6.30%
202312270NJD,CBJ,Johnny Gaudreau,gaudrjo01,0,0,0,1,0,1,18.75,0,17,20,45.90%,-1.60%
202312270NJD,CBJ,Justin Danforth,danfoju01,1,0,1,2,4,1,21.55,0,19,27,41.30%,-8.70%
202312270NJD,CBJ,Kent Johnson,johnske01,0,0,0,4,0,1,15.9,0,22,14,61.10%,19.10%
202312270NJD,CBJ,Kirill Marchenko,marchki01,0,0,0,1,0,2,16.17,0,18,14,56.20%,12.00%
202312270NJD,CBJ,Mathieu Olivier,olivima01,0,0,0,2,2,1,9.85,0,13,14,48.10%,1.30%
202312270NJD,CBJ,Yegor Chinakhov,chinaye01,1,0,1,3,0,0,16.62,2,17,16,51.50%,5.90%
202312270NJD,CBJ,Zach Werenski,werenza01,0,0,0,0,0,2,11.25,0,10,13,43.50%,-4.30%
202312270NJD,NJD,Alexander Holtz,holtzal01,0,0,0,1,0,1,11.2,0,10,12,45.50%,-8.90%
202312270NJD,NJD,Brendan Smith,smithbr05,0,0,0,1,1,2,9.1,0,6,16,27.30%,-30.60%
202312270NJD,NJD,Colin Miller,milleco02,0,0,0,2,3,0,12.25,0,14,7,66.70%,16.30%
202312270NJD,NJD,Dawson Mercer,merceda01,1,2,3,3,0,1,20.48,0,21,18,53.80%,1.20%
202312270NJD,NJD,Erik Haula,haulaer01,0,1,1,2,2,0,13.28,0,10,21,32.30%,-26.70%
202312270NJD,NJD,Jack Hughes,hugheja03,0,1,1,8,0,0,22.67,0,37,19,66.10%,22.30%
202312270NJD,NJD,Jesper Bratt,brattje01,0,0,0,2,1,0,21.1,0,34,20,63.00%,16.70%
202312270NJD,NJD,John Marino,marinjo01,0,0,0,0,0,2,23.3,0,23,26,46.90%,-9.40%
202312270NJD,NJD,Jonas Siegenthaler,siegejo01,0,0,0,1,1,1,18.65,0,21,25,45.70%,-11.00%
202312270NJD,NJD,Kevin Bahl,bahlke01,0,0,0,1,5,3,14.73,0,11,14,44.00%,-11.00%
202312270NJD,NJD,Luke Hughes,hughelu01,1,0,1,3,0,1,20.68,2,30,13,69.80%,24.60%
202312270NJD,NJD,Michael McLeod,mcleomi01,0,0,0,1,0,1,14.55,2,14,14,50.00%,-3.70%
202312270NJD,NJD,Nathan Bastian,bastina01,0,0,0,0,1,1,6.27,0,5,13,27.80%,-29.00%
202312270NJD,NJD,Nico Hischier,hischni01,0,0,0,0,0,0,17.58,0,22,13,62.90%,13.40%
202312270NJD,NJD,Ondřej Palát,palaton01,1,0,1,2,3,1,14.85,2,15,11,57.70%,5.90%
202312270NJD,NJD,Simon Nemec,nemecsi01,0,1,1,1,0,7,22.62,0,31,30,50.80%,-3.90%
202312270NJD,NJD,Timo Meier,meierti01,1,0,1,5,1,0,18.92,0,18,18,50.00%,-4.00%
202312270NJD,NJD,Tyler Toffoli,toffoty01,0,0,0,2,1,0,18.8,0,33,16,67.30%,22.50%
202312270NSH,CAR,Andrei Svechnikov,svechan01,1,1,2,2,1,0,17.98,0,20,16,55.60%,7.70%
202312270NSH,CAR,Brady Skjei,skjeibr01,0,0,0,1,0,0,21.6,0,17,16,51.50%,1.50%
202312270NSH,CAR,Brent Burns,burnsbr01,1,1,2,5,1,1,22.52,2,23,23,50.00%,-0.80%
202312270NSH,CAR,Brett Pesce,pescebr01,0,0,0,0,1,2,18.62,0,15,15,50.00%,-0.60%
202312270NSH,CAR,Dmitry Orlov,orlovdm01,0,0,0,0,2,1,15.87,0,14,13,51.90%,1.90%
202312270NSH,CAR,Jaccob Slavin,slavija01,0,0,0,1,0,4,19.22,0,15,23,39.50%,-17.00%
202312270NSH,CAR,Jack Drury,druryja01,1,0,1,3,0,0,13.75,0,16,7,69.60%,24.40%
202312270NSH,CAR,Jalen Chatfield,chatfja01,0,0,0,1,0,0,14.05,2,10,13,43.50%,-8.90%
202312270NSH,CAR,Jesper Fast,fastje01,0,1,1,0,0,0,12.9,0,11,10,52.40%,2.40%
202312270NSH,CAR,Jesperi Kotkaniemi,kotkaje01,0,0,0,0,0,1,11.78,2,10,13,43.50%,-8.90%
202312270NSH,CAR,Jordan Martinook,martijo01,0,0,0,0,2,1,14.48,0,9,13,40.90%,-12.00%
202312270NSH,CAR,Jordan Staal,staaljo01,0,0,0,1,7,0,13.18,0,9,11,45.00%,-6.70%
202312270NSH,CAR,Martin Nečas,necasma01,0,0,0,2,3,0,16.88,0,17,16,51.50%,1.50%
202312270NSH,CAR,Michael Bunting,buntimi01,0,1,1,2,0,0,17.42,0,19,14,57.60%,10.30%
202312270NSH,CAR,Sebastian Aho (CAR),ahose01,1,3,4,2,0,0,18.55,2,19,17,52.80%,3.50%
202312270NSH,CAR,Seth Jarvis,jarvise01,1,1,2,1,3,0,17.63,0,17,11,60.70%,13.90%
202312270NSH,CAR,Stefan Noesen,noesest01,0,1,1,1,3,0,13.13,0,17,6,73.90%,29.90%
202312270NSH,CAR,Teuvo Teräväinen,teravte01,0,0,0,3,0,0,14.25,0,12,17,41.40%,-12.40%
202312270NSH,NSH,Alexandre Carrier,carrial01,0,0,0,0,2,2,16.17,0,11,10,52.40%,3.60%
202312270NSH,NSH,Cody Glass,glassco01,0,0,0,1,3,0,11.4,4,5,10,33.30%,-18.90%
202312270NSH,NSH,Cole Smith,smithco02,0,0,0,0,0,1,13.8,2,10,13,43.50%,-7.70%
202312270NSH,NSH,Colton Sissons,sissoco01,0,1,1,1,3,2,19.28,0,11,17,39.30%,-13.90%
202312270NSH,NSH,Dante Fabbro,fabbrda01,0,0,0,3,4,2,16.85,0,16,16,50.00%,0.70%
202312270NSH,NSH,Filip Forsberg,forsbfi01,0,0,0,4,0,2,17.97,0,22,18,55.00%,8.70%
202312270NSH,NSH,Gustav Nyquist,nyquigu01,1,0,1,4,0,0,17.13,0,18,16,52.90%,5.00%
202312270NSH,NSH,Jeremy Lauzon,lauzoje01,0,0,0,2,7,0,18.63,2,9,26,25.70%,-35.40%
202312270NSH,NSH,Juuso Pärssinen,parssju01,0,0,0,3,4,0,13.93,0,13,7,65.00%,19.00%
202312270NSH,NSH,Kiefer Sherwood,sherwki01,0,0,0,1,3,1,12.77,0,12,11,52.20%,3.40%
202312270NSH,NSH,Luke Evangelista,evanglu01,0,0,0,4,0,0,13.85,4,14,10,58.30%,11.30%
202312270NSH,NSH,Luke Schenn,schenlu01,0,0,0,2,4,3,15.02,0,13,15,46.40%,-4.20%
202312270NSH,NSH,Michael McCarron,mccarmi01,0,0,0,1,3,0,13.27,0,9,13,40.90%,-10.90%
202312270NSH,NSH,Philip Tomasino,tomasph01,0,0,0,0,0,0,12.33,0,13,9,59.10%,12.00%
202312270NSH,NSH,Roman Josi,josiro01,0,1,1,3,1,3,25.02,0,25,22,53.20%,6.50%
202312270NSH,NSH,Ryan McDonagh,mcdonry01,0,0,0,2,3,0,22.17,0,20,19,51.30%,2.80%
202312270NSH,NSH,Ryan O'Reilly,oreilry01,1,1,2,5,0,0,20.9,0,25,20,55.60%,10.40%
202312270NSH,NSH,Thomas Novak,novakth01,0,0,0,1,0,1,14.73,0,19,8,70.40%,27.90%
202312270NYI,NYI,Alexander Romanov,romanal01,0,0,0,3,1,4,22.38,0,21,30,41.20%,-0.30%
202312270NYI,NYI,Anders Lee,leean01,0,0,0,1,3,1,16.93,0,20,13,60.60%,26.90%
202312270NYI,NYI,Bo Horvat,horvabo01,0,0,0,2,1,0,17.88,0,21,13,61.80%,28.90%
202312270NYI,NYI,Brock Nelson,nelsobr01,0,0,0,3,1,1,15.47,0,14,12,53.80%,16.00%
202312270NYI,NYI,Cal Clutterbuck,cluttca01,0,0,0,1,4,0,14.47,4,8,23,25.80%,-21.30%
202312270NYI,NYI,Casey Cizikas,cizikca01,0,0,0,0,4,1,14.78,0,9,26,25.70%,-22.40%
202312270NYI,NYI,Hudson Fasching,faschhu01,0,0,0,1,0,0,13.15,0,9,20,31.00%,-13.80%
202312270NYI,NYI,Jean-Gabriel Pageau,pageaje01,0,0,0,1,3,0,14.25,0,7,19,26.90%,-18.70%
202312270NYI,NYI,Kyle Palmieri,palmiky01,0,0,0,0,0,0,14.82,0,13,13,50.00%,11.10%
202312270NYI,NYI,Mathew Barzal,barzama01,0,0,0,2,1,0,19.73,0,24,15,61.50%,30.30%
202312270NYI,NYI,Mike Reilly,reillmi01,0,0,0,1,0,1,18.1,0,16,21,43.20%,2.70%
202312270NYI,NYI,Noah Dobson,dobsono01,0,0,0,4,3,3,26.05,0,28,33,45.90%,9.50%
202312270NYI,NYI,Oliver Wahlstrom,wahlsol01,0,0,0,0,0,0,8.32,0,3,13,18.80%,-26.20%
202312270NYI,NYI,Pierre Engvall,engvapi01,0,0,0,2,1,0,14.62,0,15,7,68.20%,33.10%
202312270NYI,NYI,Robert Bortuzzo,borturo01,0,0,0,0,0,2,17.83,2,7,16,30.40%,-13.70%
202312270NYI,NYI,Samuel Bolduc,boldusa01,0,0,0,0,0,2,13.85,0,7,12,36.80%,-5.50%
202312270NYI,NYI,Sebastian Aho (NYI),ahose02,0,0,0,1,0,2,19.35,0,15,21,41.70%,0.50%
202312270NYI,NYI,Simon Holmström,holmssi01,0,0,0,0,0,1,12.02,0,3,21,12.50%,-36.40%
202312270NYI,PIT,Chad Ruhwedel,ruhwech01,0,0,0,0,3,1,14.38,0,14,15,48.30%,-13.80%
202312270NYI,PIT,Drew O'Connor,oconndr01,0,0,0,4,1,0,17.62,0,19,9,67.90%,12.20%
202312270NYI,PIT,Erik Karlsson,karlser01,0,0,0,2,2,0,20.63,0,21,16,56.80%,-2.70%
202312270NYI,PIT,Evgeni Malkin,malkiev01,2,0,2,5,0,0,17.8,0,23,6,79.30%,27.60%
202312270NYI,PIT,Jake Guentzel,guentja01,2,1,3,3,0,0,19.07,0,26,12,68.40%,14.60%
202312270NYI,PIT,Jansen Harkins,harkija01,0,0,0,0,2,0,8.92,0,8,14,36.40%,-27.40%
202312270NYI,PIT,Jeff Carter,carteje01,0,0,0,0,1,1,12.18,0,12,14,46.20%,-16.00%
202312270NYI,PIT,John Ludvig,ludvijo01,0,0,0,0,2,2,15.72,0,15,16,48.40%,-14.00%
202312270NYI,PIT,Kris Letang,letankr01,0,6,6,1,0,2,22.7,2,33,19,63.50%,8.80%
202312270NYI,PIT,Lars Eller,ellerla01,0,0,0,2,1,0,14.72,0,17,14,54.80%,-5.20%
202312270NYI,PIT,Marcus Pettersson,pettema01,0,4,4,0,0,1,22.78,0,24,19,55.80%,-4.50%
202312270NYI,PIT,Noel Acciari,acciano01,0,0,0,2,0,3,13.67,0,10,19,34.50%,-32.20%
202312270NYI,PIT,Radim Zohorna,zohorra01,1,0,1,2,1,1,10.4,0,12,9,57.10%,-1.80%
202312270NYI,PIT,Reilly Smith,smithre01,0,1,1,3,0,0,18.47,0,19,9,67.90%,12.20%
202312270NYI,PIT,Rickard Rakell,rakelri01,1,1,2,5,0,0,18.53,0,26,13,66.70%,12.20%
202312270NYI,PIT,Ryan Graves,gravery01,0,0,0,0,2,1,18.77,2,17,13,56.70%,-2.60%
202312270NYI,PIT,Sidney Crosby,crosbsi01,0,0,0,0,1,0,18.78,0,25,12,67.60%,13.20%
202312270NYI,PIT,Valtteri Puustinen,puustva01,1,1,2,3,0,1,10.87,0,15,7,68.20%,11.80%
202312270NYR,NYR,Adam Fox,foxad01,0,1,1,4,0,2,25.65,0,24,22,52.20%,8.90%
202312270NYR,NYR,Alexis Lafrenière,lafreal01,1,0,1,3,1,0,16.93,0,14,10,58.30%,14.40%
202312270NYR,NYR,Artemi Panarin,panarar01,1,1,2,1,0,0,19.03,0,15,8,65.20%,23.00%
202312270NYR,NYR,Barclay Goodrow,goodrba01,0,0,0,1,1,1,13.78,2,10,11,47.60%,0.50%
202312270NYR,NYR,Blake Wheeler,wheelbl01,0,1,1,2,2,0,11.13,0,16,15,51.60%,6.30%
202312270NYR,NYR,Braden Schneider,schnebr01,1,0,1,1,2,2,18.67,0,23,15,60.50%,20.80%
202312270NYR,NYR,Chris Kreider,kreidch01,0,1,1,3,1,0,15.92,0,20,18,52.60%,8.50%
202312270NYR,NYR,Erik Gustafsson,gustaer02,0,0,0,1,1,1,19.38,0,10,18,35.70%,-15.60%
202312270NYR,NYR,Jacob Trouba,troubja01,0,0,0,0,0,0,7.38,0,3,11,21.40%,-29.70%
202312270NYR,NYR,Jimmy Vesey,veseyji02,0,1,1,3,0,0,13.85,0,13,8,61.90%,18.40%
202312270NYR,NYR,Jonny Brodzinski,brodzjo01,0,0,0,3,1,0,13.62,0,11,14,44.00%,-4.10%
202312270NYR,NYR,K'Andre Miller,milleka01,2,1,3,3,5,1,22.33,0,17,22,43.60%,-5.70%
202312270NYR,NYR,Mika Zibanejad,zibanmi01,0,2,2,1,0,0,17.27,0,20,19,51.30%,6.50%
202312270NYR,NYR,Nick Bonino,boninni01,0,0,0,1,2,2,14.88,0,8,21,27.60%,-26.90%
202312270NYR,NYR,Ryan Lindgren,lindgry01,0,1,1,0,2,1,21.73,2,14,24,36.80%,-16.10%
202312270NYR,NYR,Tyler Pitlick,pitlity01,0,0,0,2,4,0,11.22,0,10,8,55.60%,10.10%
202312270NYR,NYR,Vincent Trocheck,trochvi01,0,1,1,0,3,2,19.73,0,14,9,60.90%,17.50%
202312270NYR,NYR,William Cuylle,cuyllwi01,0,0,0,2,3,3,13.48,0,8,19,29.60%,-23.60%
202312270NYR,WSH,Alex Ovechkin,ovechal01,0,0,0,4,0,0,16.83,0,20,14,58.80%,8.80%
202312270NYR,WSH,Aliaksei Protas,protaal01,0,1,1,1,0,0,15.17,0,18,15,54.50%,2.40%
202312270NYR,WSH,Anthony Mantha,manthan01,1,0,1,7,1,0,15.53,0,26,11,70.30%,26.80%
202312270NYR,WSH,Beck Malenstyn,malenbe01,0,0,0,1,1,0,16.08,0,16,13,55.20%,3.30%
202312270NYR,WSH,Connor McMichael,mcmicco01,0,0,0,1,0,0,14.72,0,19,13,59.40%,9.40%
202312270NYR,WSH,Dylan Strome,stromdy01,0,0,0,0,0,1,16.67,2,16,14,53.30%,0.70%
202312270NYR,WSH,Evgeny Kuznetsov,kuzneev01,0,0,0,0,0,0,13.22,0,7,10,41.20%,-13.90%
202312270NYR,WSH,Hendrix Lapierre,lapiehe01,0,0,0,1,0,0,11.02,0,3,8,27.30%,-28.50%
202312270NYR,WSH,Ivan Miroshnichenko,mirosiv01,0,0,0,2,0,0,12.87,2,8,11,42.10%,-13.10%
202312270NYR,WSH,Joel Edmundson,edmunjo01,0,0,0,1,2,0,18.17,0,14,19,42.40%,-15.10%
202312270NYR,WSH,John Carlson,carlsjo01,0,0,0,1,0,0,21.9,2,28,16,63.60%,18.40%
202312270NYR,WSH,Martin Fehérváry,feherma01,0,0,0,0,4,1,19.77,0,17,16,51.50%,-1.90%
202312270NYR,WSH,Nic Dowd,dowdni01,0,0,0,0,1,1,16.18,0,15,13,53.60%,1.00%
202312270NYR,WSH,Nick Jensen,jenseni02,0,0,0,1,0,0,18.12,0,14,17,45.20%,-10.80%
202312270NYR,WSH,Nicolas Aubé-Kubel,aubekni01,0,0,0,3,0,0,12.38,0,14,7,66.70%,17.30%
202312270NYR,WSH,Rasmus Sandin,sandira01,0,1,1,1,1,0,18.95,0,18,15,54.50%,2.40%
202312270NYR,WSH,Tom Wilson,wilsoto01,0,0,0,2,7,1,16.77,0,13,12,52.00%,-1.10%
202312270NYR,WSH,Trevor van Riemsdyk,vanritr01,0,0,0,1,0,2,19.83,0,14,17,45.20%,-10.80%
202312270STL,DAL,Craig Smith,smithcr01,0,0,0,3,0,1,8.63,4,13,7,65.00%,5.70%
202312270STL,DAL,Esa Lindell,lindees01,0,0,0,1,0,2,18.9,0,21,26,44.70%,-24.40%
202312270STL,DAL,Evgenii Dadonov,dadonev01,0,0,0,3,0,1,11.55,0,10,13,43.50%,-20.30%
202312270STL,DAL,Jamie Benn,bennja01,0,0,0,5,0,1,14.4,0,22,14,61.10%,1.30%
202312270STL,DAL,Jani Hakanpää,hakanja01,0,0,0,1,4,3,19.32,0,21,23,47.70%,-19.00%
202312270STL,DAL,Jason Robertson,roberja01,1,0,1,5,1,0,18.62,0,28,12,70.00%,14.30%
202312270STL,DAL,Joe Pavelski,paveljo01,0,0,0,2,1,1,18.4,0,28,11,71.80%,16.70%
202312270STL,DAL,Joel Hanley,hanlejo01,0,0,0,1,1,2,11.83,0,18,11,62.10%,2.50%
202312270STL,DAL,Mason Marchment,marchma01,0,0,0,1,0,0,14.98,0,21,6,77.80%,22.40%
202312270STL,DAL,Matt Duchene,duchema01,0,0,0,2,0,0,17.9,0,30,10,75.00%,21.60%
202312270STL,DAL,Miro Heiskanen,heiskmi01,0,0,0,4,2,1,26.13,0,38,15,71.70%,19.70%
202312270STL,DAL,Radek Faksa,faksara01,0,0,0,1,0,0,11.92,0,14,14,50.00%,-13.00%
202312270STL,DAL,Roope Hintz,hintzro01,0,1,1,3,0,0,18.33,0,24,13,64.90%,6.70%
202312270STL,DAL,Ryan Suter,suterry01,0,0,0,2,0,0,20.23,0,25,6,80.60%,27.00%
202312270STL,DAL,Sam Steel,steelsa01,0,0,0,0,1,0,13.6,0,15,16,48.40%,-15.50%
202312270STL,DAL,Thomas Harley,harleth01,0,0,0,2,1,1,17.92,0,22,17,56.40%,-5.40%
202312270STL,DAL,Tyler Seguin,seguity01,0,0,0,2,1,0,16.53,2,25,7,78.10%,23.90%
202312270STL,DAL,Wyatt Johnston,johnswy01,0,0,0,2,0,0,14.67,2,15,14,51.70%,-10.90%
202312270STL,STL,Alexey Toropchenko,toropal01,0,0,0,1,0,1,15.45,0,7,24,22.60%,-22.80%
202312270STL,STL,Brandon Saad,saadbr01,0,0,0,0,0,0,18.35,2,14,26,35.00%,-7.00%
202312270STL,STL,Brayden Schenn,schenbr01,0,0,0,4,2,1,20.52,0,24,26,48.00%,13.40%
202312270STL,STL,Colton Parayko,parayco01,0,0,0,1,1,5,24.72,0,15,42,26.30%,-24.40%
202312270STL,STL,Jake Neighbours,neighja01,1,0,1,1,1,2,14.67,0,11,17,39.30%,-0.70%
202312270STL,STL,Jordan Kyrou,kyroujo01,0,0,0,5,0,0,17.27,0,22,20,52.40%,18.70%
202312270STL,STL,Justin Faulk,faulkju01,0,0,0,2,2,0,21.47,0,11,26,29.70%,-14.30%
202312270STL,STL,Kasperi Kapanen,kapanka01,0,1,1,1,1,0,13.73,0,8,22,26.70%,-17.20%
202312270STL,STL,Kevin Hayes,hayeske01,0,0,0,3,0,2,16,0,12,23,34.30%,-7.60%
202312270STL,STL,Mackenzie MacEachern,maceama01,0,0,0,0,2,0,6.5,0,3,5,37.50%,-2.50%
202312270STL,STL,Marco Scandella,scandma01,1,0,1,1,0,0,11.53,0,14,13,51.90%,15.30%
202312270STL,STL,Nick Leddy,leddyni01,0,0,0,1,1,4,23.4,0,13,39,25.00%,-25.00%
202312270STL,STL,Oskar Sundqvist,sundqos01,0,0,0,0,0,1,10.12,0,5,10,33.30%,-7.40%
202312270STL,STL,Pavel Buchnevich,buchnpa01,0,0,0,5,3,0,19.7,0,26,25,51.00%,18.50%
202312270STL,STL,Robert Thomas,thomaro01,0,0,0,1,0,0,20.32,2,25,24,51.00%,18.10%
202312270STL,STL,Sammy Blais,blaissa01,0,0,0,1,5,0,7.45,0,7,5,58.30%,20.40%
202312270STL,STL,Scott Perunovich,perunsc01,0,2,2,1,0,1,12.28,0,15,9,62.50%,27.90%
202312270STL,STL,Torey Krug,krugto01,0,0,0,2,1,2,22.53,0,21,25,45.70%,9.10%
202312270TBL,FLA,Aaron Ekblad,ekblaaa01,1,0,1,2,4,2,22.12,2,13,30,30.20%,-34.40%
202312270TBL,FLA,Aleksander Barkov,barkoal01,0,3,3,3,0,1,19.07,2,22,10,68.80%,21.50%
202312270TBL,FLA,Anton Lundell,lundean01,0,0,0,3,0,1,14.22,0,19,15,55.90%,4.30%
202312270TBL,FLA,Brandon Montour,montobr01,0,0,0,2,1,1,20.32,0,33,12,73.30%,32.10%
202312270TBL,FLA,Carter Verhaeghe,verhaca01,0,0,0,3,1,0,16.8,0,21,16,56.80%,5.70%
202312270TBL,FLA,Dmitry Kulikov,kulikdm01,0,0,0,1,2,1,13.43,2,13,15,46.40%,-8.20%
202312270TBL,FLA,Eetu Luostarinen,luostee01,0,0,0,0,0,1,16.25,0,21,24,46.70%,-9.50%
202312270TBL,FLA,Evan Rodrigues,rodriev01,0,1,1,1,0,0,15.63,0,18,8,69.20%,20.70%
202312270TBL,FLA,Gustav Forsling,forslgu02,0,1,1,1,2,1,24.7,0,18,31,36.70%,-26.50%
202312270TBL,FLA,Kevin Stenlund,stenlke01,0,0,0,0,2,0,11.75,0,6,17,26.10%,-32.70%
202312270TBL,FLA,Matthew Tkachuk,tkachma01,0,0,0,3,1,0,17.77,0,22,19,53.70%,1.30%
202312270TBL,FLA,Nick Cousins,cousini01,0,0,0,2,0,1,12.93,2,19,16,54.30%,2.10%
202312270TBL,FLA,Niko Mikkola,mikkoni01,0,0,0,1,6,1,21.2,0,29,13,69.00%,24.40%
202312270TBL,FLA,Oliver Ekman-Larsson,ekmanol01,0,0,0,1,2,0,15.97,2,20,17,54.10%,1.80%
202312270TBL,FLA,Ryan Lomberg,lombery01,0,0,0,1,4,0,8.27,0,7,9,43.80%,-10.30%
202312270TBL,FLA,Sam Bennett,bennesa01,0,0,0,2,5,0,16,2,19,18,51.40%,-2.00%
202312270TBL,FLA,Sam Reinhart,reinhsa01,2,0,2,5,1,0,19.05,0,23,8,74.20%,28.50%
202312270TBL,FLA,William Lockwood,lockwwi01,0,0,0,0,5,1,6.53,0,5,4,55.60%,3.00%
202312270TBL,TBL,Anthony Cirelli,cirelan01,0,0,0,2,1,0,17.13,4,13,12,52.00%,6.00%
202312270TBL,TBL,Austin Watson,watsoau01,0,0,0,1,4,1,7.67,0,6,12,33.30%,-16.20%
202312270TBL,TBL,Brandon Hagel,hagelbr01,0,1,1,2,2,0,18.73,2,17,18,48.60%,1.90%
202312270TBL,TBL,Brayden Point,pointbr01,0,0,0,4,0,0,19.95,2,27,19,58.70%,18.20%
202312270TBL,TBL,Calvin de Haan,dehaaca01,0,0,0,1,3,2,15.53,0,17,19,47.20%,0.00%
202312270TBL,TBL,Conor Sheary,shearco01,0,0,0,0,1,1,10.48,0,10,11,47.60%,0.50%
202312270TBL,TBL,Darren Raddysh,raddyda01,0,1,1,2,0,1,15.48,0,18,18,50.00%,3.90%
202312270TBL,TBL,Erik Černák,cernaer01,0,0,0,1,6,4,21,0,10,28,26.30%,-30.00%
202312270TBL,TBL,Haydn Fleury,fleurha01,0,0,0,1,1,1,18.55,0,9,23,28.10%,-25.70%
202312270TBL,TBL,Luke Glendening,glendlu01,0,0,0,0,1,1,12.75,0,12,20,37.50%,-13.00%
202312270TBL,TBL,Michael Eyssimont,eyssimi01,1,0,1,1,1,1,9.72,0,12,9,57.10%,11.90%
202312270TBL,TBL,Nick Paul,paulni01,0,0,0,3,0,0,21.13,0,26,22,54.20%,11.30%
202312270TBL,TBL,Nicklaus Perbix,perbini01,0,1,1,0,1,2,16.43,0,20,16,55.60%,11.80%
202312270TBL,TBL,Nikita Kucherov,kucheni01,1,0,1,6,0,0,19.52,0,23,18,56.10%,13.20%
202312270TBL,TBL,Steven Stamkos,stamkst01,0,0,0,4,1,0,18,4,22,10,68.80%,29.00%
202312270TBL,TBL,Tanner Jeannot,jeannta01,0,0,0,0,1,1,10.53,0,10,13,43.50%,-4.50%
202312270TBL,TBL,Tyler Motte,mottety01,0,0,0,1,3,1,13.62,0,8,21,27.60%,-25.50%
202312270TBL,TBL,Victor Hedman,hedmavi01,0,1,1,0,1,2,26.78,0,32,27,54.20%,13.30%
202312270TOR,OTT,Angus Crookshank,crookan01,0,0,0,1,3,1,8.8,0,8,8,50.00%,12.40%
202312270TOR,OTT,Artem Zub,zubar01,0,0,0,2,0,1,24.75,2,23,36,39.00%,0.00%
202312270TOR,OTT,Brady Tkachuk,tkachbr01,1,0,1,2,5,0,18.05,0,16,26,38.10%,-1.30%
202312270TOR,OTT,Claude Giroux,giroucl01,0,1,1,1,1,0,21.67,0,15,39,27.80%,-18.20%
202312270TOR,OTT,Dominik Kubalík,kubaldo01,0,0,0,2,3,0,13.05,0,10,15,40.00%,1.20%
202312270TOR,OTT,Drake Batherson,bathedr01,2,0,2,4,1,0,16.72,0,18,23,43.90%,6.90%
202312270TOR,OTT,Erik Brännström,branner01,0,0,0,0,1,3,14.28,0,12,23,34.30%,-6.30%
202312270TOR,OTT,Jacob Bernard-Docker,bernaja01,0,0,0,0,0,5,14,0,10,26,27.80%,-15.10%
202312270TOR,OTT,Jake Sanderson,sandeja01,0,0,0,1,0,4,25.73,0,26,40,39.40%,0.70%
202312270TOR,OTT,Jakob Chychrun,chychja01,0,0,0,2,2,0,21.7,0,19,21,47.50%,11.90%
202312270TOR,OTT,Jiri Smejkal,smejkji01,0,0,0,1,2,0,8.98,0,9,6,60.00%,23.50%
202312270TOR,OTT,Joshua Norris,norrijo01,0,0,0,2,0,2,17.47,4,16,23,41.00%,2.80%
202312270TOR,OTT,Mark Kastelic,kastema01,0,0,0,1,1,3,9.43,0,11,15,42.30%,4.00%
202312270TOR,OTT,Parker Kelly,kellypa01,1,0,1,3,4,2,14.42,0,16,21,43.20%,5.70%
202312270TOR,OTT,Ridly Greig,greigri01,0,0,0,2,4,1,11.97,5,10,13,43.50%,5.40%
202312270TOR,OTT,Tim Stützle,stuetti02,0,1,1,3,0,1,19.73,0,18,29,38.30%,-1.10%
202312270TOR,OTT,Travis Hamonic,hamontr01,0,1,1,2,0,1,18.32,0,18,27,40.00%,1.50%
202312270TOR,OTT,Vladimir Tarasenko,tarasvl01,0,2,2,1,4,0,14.93,0,16,24,40.00%,1.40%
202312270TOR,TOR,Auston Matthews,matthau01,0,1,1,3,2,2,23.8,0,35,27,56.50%,-8.10%
202312270TOR,TOR,Bobby McMann,mcmanbo02,0,0,0,1,1,0,7.4,0,8,8,50.00%,-12.40%
202312270TOR,TOR,Calle Järnkrok,jarnkca01,0,0,0,2,1,0,15.8,0,25,5,83.30%,28.30%
202312270TOR,TOR,David Kämpf,kampfda01,0,0,0,2,1,0,10.03,0,8,12,40.00%,-24.50%
202312270TOR,TOR,Jake McCabe,mccabja01,0,0,0,2,4,1,22.97,0,31,21,59.60%,-2.20%
202312270TOR,TOR,John Tavares,tavarjo01,0,0,0,5,1,1,18.62,0,31,18,63.30%,3.50%
202312270TOR,TOR,Matthew Knies,kniesma01,1,0,1,4,3,0,16.32,0,23,19,54.80%,-8.80%
202312270TOR,TOR,Max Domi,domima01,0,0,0,3,0,0,14.92,0,26,4,86.70%,32.60%
202312270TOR,TOR,Mitch Marner,marnemi01,0,0,0,2,1,1,22.85,0,34,27,55.70%,-9.30%
