Game ID,Period,Time,Team,Player,Player_ID,Penalty,PIM
202403010ANA,1st Period,11.23,ANA,Pavel Mintyukov,mintypa01,Slashing,2 min
202403010ANA,1st Period,14.68,ANA,Radko Gudas,gudasra01,Fighting,5 min
202403010ANA,1st Period,14.68,NJD,Curtis Lazar,lazarcu01,Instigator,2 min
202403010ANA,1st Period,14.68,NJD,Curtis Lazar,lazarcu01,Fighting,5 min
202403010ANA,1st Period,14.68,NJD,Curtis Lazar,lazarcu01,Instigator,10 min
,2nd Period,,,,,,
202403010ANA,2nd Period,6.75,NJD,Brendan Smith,smithbr05,Tripping,2 min
202403010ANA,2nd Period,15.2,ANA,Urho Vaakanainen,vaakaur01,Holding,2 min
,3rd Period,,,,,,
202403010ANA,3rd Period,10.02,ANA,Gustav Lindström,lindsgu01,Slashing,2 min
202403010ANA,3rd Period,15.67,ANA,Gustav Lindström,lindsgu01,Cross Checking,2 min
202403010ANA,3rd Period,19.95,ANA,Frank Vatrano,vatrafr01,Interference - Displacing net,Penalty Shot (Jack Hughes - Saved)
,1st Period,,,,,,
202403030ANA,1st Period,19.42,ANA,Bench,#N/A,Too Many Men on the Ice,2 min
,2nd Period,,,,,,
202403030ANA,2nd Period,1.38,ANA,Sam Carrick,carrisa01,Slashing,2 min
202403030ANA,2nd Period,11.12,VAN,Noah Juulsen,juulsno01,Holding,2 min
,1st Period,,,,,,
202403060ANA,1st Period,5.98,ANA,Glenn Gawdin,gawdigl01,Holding,2 min
202403060ANA,1st Period,17.92,ANA,Max Jones,jonesma03,Interference,2 min
202403060ANA,1st Period,17.92,OTT,Parker Kelly,kellypa01,Unsportsmanlike Conduct,2 min
,2nd Period,,,,,,
202403060ANA,2nd Period,8.25,ANA,Ryan Strome,stromry01,Hooking,2 min
202403060ANA,2nd Period,9.43,OTT,Jakob Chychrun,chychja01,Holding,2 min
202403060ANA,2nd Period,10.15,ANA,Pavel Mintyukov,mintypa01,Tripping,2 min
202403060ANA,2nd Period,17.1,OTT,Brady Tkachuk,tkachbr01,Hooking,2 min
,3rd Period,,,,,,
202403060ANA,3rd Period,18.43,OTT,Bench,#N/A,Too Many Men on the Ice,2 min
202403060ANA,3rd Period,19.32,OTT,Thomas Chabot,chaboth01,Holding,2 min
,1st Period,,,,,,
202403080ANA,1st Period,10.12,DAL,Ty Dellandrea,dellaty01,Interference,2 min
202403080ANA,1st Period,16.27,ANA,Benoit-Olivier Groulx,groulbe01,Holding,2 min
,2nd Period,,,,,,
202403080ANA,2nd Period,4.93,ANA,Radko Gudas,gudasra01,Delay of Game,2 min
202403080ANA,2nd Period,11.35,ANA,Gustav Lindström,lindsgu01,Holding,2 min
,3rd Period,,,,,,
202403080ANA,3rd Period,3.65,DAL,Chris Tanev,tanevch01,Hooking,2 min
202403080ANA,3rd Period,5.28,ANA,Mason McTavish,mctavma01,Tripping,2 min
202403080ANA,3rd Period,6.3,ANA,Radko Gudas,gudasra01,Tripping,2 min
202403080ANA,3rd Period,7.78,DAL,Ty Dellandrea,dellaty01,Holding Stick,2 min
202403080ANA,3rd Period,18.3,DAL,Mason Marchment,marchma01,Tripping,2 min
,1st Period,,,,,,
202403100ANA,1st Period,10.07,ANA,Gustav Lindström,lindsgu01,Holding,2 min
202403100ANA,1st Period,12.28,ANA,Bench,#N/A,0,2 min
202403100ANA,1st Period,12.28,ANA,Alex Killorn,killoal01,Hooking,2 min
202403100ANA,1st Period,17.13,NYI,Noah Dobson,dobsono01,Hooking,2 min
,2nd Period,,,,,,
202403100ANA,2nd Period,1.13,ANA,Jakob Silfverberg,silfvja01,Hooking,2 min
202403100ANA,2nd Period,8.13,NYI,Alexander Romanov,romanal01,Holding,2 min
202403100ANA,2nd Period,12.65,ANA,Lukáš Dostál,dostalu01,Delay of Game,2 min
,3rd Period,,,,,,
202403100ANA,3rd Period,9.45,ANA,Max Jones,jonesma03,Roughing,2 min
202403100ANA,3rd Period,9.45,NYI,Alexander Romanov,romanal01,Roughing,2 min
,1st Period,,,,,,
202403190ANA,1st Period,10.22,ANA,Alex Killorn,killoal01,Interference,2 min
202403190ANA,1st Period,12.6,MIN,Jonas Brodin,brodijo01,Hooking,2 min
,2nd Period,,,,,,
202403190ANA,2nd Period,2.37,ANA,Jakob Silfverberg,silfvja01,Slashing,2 min
202403190ANA,2nd Period,7.2,MIN,Mats Zuccarello,zuccama01,Interference,2 min
202403190ANA,2nd Period,10.43,ANA,Urho Vaakanainen,vaakaur01,Hooking,2 min
202403190ANA,2nd Period,13.1,MIN,Marcus Johansson,johanma03,Interference,2 min
,3rd Period,,,,,,
202403190ANA,3rd Period,2.1,ANA,Gustav Lindström,lindsgu01,Slashing,2 min
202403190ANA,3rd Period,9.62,ANA,Mason McTavish,mctavma01,Holding,2 min
,1st Period,,,,,,
202403210ANA,1st Period,10.38,ANA,Ross Johnston,johnsro02,Fighting,5 min
202403210ANA,1st Period,10.38,CHI,Jarred Tinordi,tinorja01,Fighting,5 min
202403210ANA,1st Period,15.53,ANA,Ryan Strome,stromry01,Cross Checking,2 min
,2nd Period,,,,,,
202403210ANA,2nd Period,3.6,CHI,Landon Slaggert,slaggla01,Holding,2 min
202403210ANA,2nd Period,10.15,CHI,Nikita Zaitsev,zaitsni01,Interference,2 min
202403210ANA,2nd Period,15.22,ANA,Pavel Mintyukov,mintypa01,Unsportsmanlike Conduct,2 min
202403210ANA,2nd Period,15.22,CHI,Landon Slaggert,slaggla01,Tripping,2 min
202403210ANA,2nd Period,16.28,CHI,Connor Bedard,bedarco01,Hooking,2 min
,3rd Period,,,,,,
202403210ANA,3rd Period,0.25,ANA,Ryan Strome,stromry01,Fighting,5 min
202403210ANA,3rd Period,0.25,CHI,Alex Vlasic,vlasial01,Fighting,5 min
202403210ANA,3rd Period,8.97,CHI,Connor Bedard,bedarco01,High Sticking,2 min
202403210ANA,3rd Period,9.62,CHI,Nick Foligno,foligni01,Slashing,2 min
,1st Period,,,,,,
202403240ANA,1st Period,15.98,ANA,Alex Killorn,killoal01,Boarding,2 min
202403240ANA,1st Period,16.82,TBL,Darren Raddysh,raddyda01,Holding,2 min
,2nd Period,,,,,,
202403240ANA,2nd Period,3.97,TBL,Brandon Hagel,hagelbr01,Holding Stick,2 min
202403240ANA,2nd Period,4.95,TBL,Tyler Motte,mottety01,Tripping,2 min
202403240ANA,2nd Period,9.33,ANA,Ben Meyers,meyerbe01,Cross Checking,2 min
202403240ANA,2nd Period,13.23,ANA,Frank Vatrano,vatrafr01,Roughing,2 min
202403240ANA,2nd Period,17.88,TBL,Mathew Dumba,dumbama01,Tripping,2 min
,1st Period,,,,,,
202404050ANA,1st Period,4.12,ANA,Ross Johnston,johnsro02,Slashing,2 min
202404050ANA,1st Period,10.2,SEA,Eeli Tolvanen,tolvaee01,Interference,2 min
,2nd Period,,,,,,
202404050ANA,2nd Period,10.22,ANA,Gustav Lindström,lindsgu01,High Sticking,2 min
202404050ANA,2nd Period,11.87,ANA,Radko Gudas,gudasra01,Tripping,2 min
202404050ANA,2nd Period,12.73,ANA,Cam Fowler,fowleca01,Cross Checking,2 min
,3rd Period,,,,,,
202404050ANA,3rd Period,17.47,ANA,Cam Fowler,fowleca01,Hooking,2 min
202404050ANA,3rd Period,18.85,SEA,Oliver Bjorkstrand,bjorkol01,Tripping,2 min
202404050ANA,3rd Period,18.85,ANA,Gustav Lindström,lindsgu01,Illegal Check to Head,2 min
,1st Period,,,,,,
202404070ANA,1st Period,5.6,STL,Matthew Kessel,kessema01,Tripping,2 min
202404070ANA,1st Period,19.95,ANA,Ryan Strome,stromry01,Boarding,2 min
,2nd Period,,,,,,
202404070ANA,2nd Period,13.12,STL,Jordan Binnington,binnijo01,Roughing,2 min
202404070ANA,2nd Period,13.12,ANA,Ross Johnston,johnsro02,High Sticking,2 min
202404070ANA,2nd Period,13.12,ANA,Ross Johnston,johnsro02,High Sticking,2 min
202404070ANA,2nd Period,19.02,STL,Tyler Tucker,tuckety01,Holding Stick,2 min
,3rd Period,,,,,,
202404070ANA,3rd Period,1.85,ANA,Frank Vatrano,vatrafr01,Interference,2 min
,1st Period,,,,,,
202404090ANA,1st Period,9.42,ANA,Troy Terry,terrytr01,Tripping,2 min
202404090ANA,1st Period,19.73,LAK,Trevor Moore,mooretr01,Hooking,2 min
,3rd Period,,,,,,
202404090ANA,3rd Period,2.38,LAK,Anže Kopitar,kopitan01,Interference,2 min
202404090ANA,3rd Period,10.33,LAK,Viktor Arvidsson,arvidvi01,Interference,2 min
202404090ANA,3rd Period,16.35,ANA,Lukáš Dostál,dostalu01,Tripping,2 min
,1st Period,,,,,,
202404120ANA,1st Period,4.92,CGY,Jonathan Huberdeau,huberjo01,Hooking,2 min
202404120ANA,1st Period,10.13,CGY,Brayden Pachal,pachabr01,Tripping,2 min
202404120ANA,1st Period,10.38,ANA,Jakob Silfverberg,silfvja01,Hooking,2 min
,2nd Period,,,,,,
202404120ANA,2nd Period,5.07,ANA,Benoit-Olivier Groulx,groulbe01,Slashing,2 min
202404120ANA,2nd Period,5.72,ANA,Bench,#N/A,Delay of Game,2 min
202404120ANA,2nd Period,12.52,ANA,Isac Lundeström,lundeis01,High Sticking,2 min
202404120ANA,2nd Period,14.15,CGY,Rasmus Andersson,anderra01,Roughing,2 min
202404120ANA,2nd Period,14.15,ANA,Alex Killorn,killoal01,Cross Checking,2 min
,3rd Period,,,,,,
202404120ANA,3rd Period,13.97,ANA,Radko Gudas,gudasra01,High Sticking,2 min
,1st Period,,,,,,
202310210ARI,1st Period,15.15,ANA,Radko Gudas,gudasra01,Interference,2 min
202310210ARI,1st Period,17.53,ANA,Leo Carlsson,carlsle01,Interference,2 min
202310210ARI,1st Period,19.32,ARI,Michael Carcone,carcomi01,Slashing,2 min
,2nd Period,,,,,,
202310210ARI,2nd Period,3.48,ANA,Adam Henrique,henriad01,Roughing,2 min
202310210ARI,2nd Period,3.48,ARI,Jason Zucker,zuckeja01,Roughing,2 min
202310210ARI,2nd Period,5.32,ANA,Frank Vatrano,vatrafr01,Hooking,2 min
202310210ARI,2nd Period,8,ANA,Ross Johnston,johnsro02,Fighting,5 min
202310210ARI,2nd Period,8,ARI,Liam O'Brien,obrieli01,Fighting,5 min
202310210ARI,2nd Period,16.37,ARI,Clayton Keller,kellecl01,Roughing,2 min
202310210ARI,2nd Period,19.38,ANA,Frank Vatrano,vatrafr01,Tripping,2 min
,3rd Period,,,,,,
202310210ARI,3rd Period,1.72,ANA,Mason McTavish,mctavma01,Elbowing,2 min
202310210ARI,3rd Period,6.1,ARI,Lawson Crouse,crousla01,Illegal Equipment,2 min
202310210ARI,3rd Period,16.73,ARI,Travis Dermott,dermotr01,Unsportsmanlike Conduct,2 min
202310210ARI,3rd Period,16.73,ANA,Frank Vatrano,vatrafr01,Roughing,2 min
,1st Period,,,,,,
202310270ARI,1st Period,12.17,ARI,Liam O'Brien,obrieli01,Tripping,2 min
202310270ARI,1st Period,15.6,ARI,Nick Schmaltz,schmani01,Hooking,2 min
,2nd Period,,,,,,
202310270ARI,2nd Period,3.87,LAK,Phillip Danault,danauph01,Holding,2 min
202310270ARI,2nd Period,12.83,LAK,Pierre-Luc Dubois,duboipi01,Hooking,2 min
202310270ARI,2nd Period,15.57,ARI,Jack McBain,mcbaija03,Holding,2 min
202310270ARI,2nd Period,19.78,ARI,Zach Sanford,sanfoza01,Tripping,2 min
,3rd Period,,,,,,
202310270ARI,3rd Period,18.2,ARI,Clayton Keller,kellecl01,High Sticking,2 min
,1st Period,,,,,,
202310300ARI,1st Period,14.62,CHI,Connor Murphy,murphco02,Tripping,2 min
202310300ARI,1st Period,15.98,CHI,Nick Foligno,foligni01,Fighting,5 min
202310300ARI,1st Period,15.98,ARI,Liam O'Brien,obrieli01,Fighting,5 min
202310300ARI,1st Period,17.52,CHI,Connor Bedard,bedarco01,Slashing,2 min
,2nd Period,,,,,,
202310300ARI,2nd Period,9.07,ARI,Liam O'Brien,obrieli01,Cross Checking,2 min
202310300ARI,2nd Period,12.47,CHI,Isaak Phillips,phillis01,Holding,2 min
202310300ARI,2nd Period,19,ARI,Jack McBain,mcbaija03,Fighting,5 min
202310300ARI,2nd Period,19,CHI,Jarred Tinordi,tinorja01,Fighting,5 min
,3rd Period,,,,,,
202310300ARI,3rd Period,5.02,ARI,Josh Brown,brownjo01,Tripping,2 min
202310300ARI,3rd Period,8.12,ARI,Josh Brown,brownjo01,Holding,2 min
202310300ARI,3rd Period,8.12,CHI,Corey Perry,perryco01,Roughing,2 min
202310300ARI,3rd Period,17.82,CHI,Isaak Phillips,phillis01,Cross Checking,2 min
,1st Period,,,,,,
202311020ARI,1st Period,3.37,ARI,Nick Bjugstad,bjugsni01,Tripping,2 min
202311020ARI,1st Period,6.28,MTL,Justin Barron,barroju01,Interference in crease,Penalty Shot (Nick Schmaltz - Goal)
202311020ARI,1st Period,11.95,ARI,Michael Carcone,carcomi01,Holding,2 min
,2nd Period,,,,,,
202311020ARI,2nd Period,12.3,ARI,Michael Carcone,carcomi01,High Sticking,2 min
202311020ARI,2nd Period,17.3,MTL,Joel Armia,armiajo01,Interference,2 min
,3rd Period,,,,,,
202311020ARI,3rd Period,1.4,ARI,Clayton Keller,kellecl01,Roughing,2 min
202311020ARI,3rd Period,5.37,MTL,Arber Xhekaj,xhekaar01,Cross Checking,2 min
202311020ARI,3rd Period,8.7,ARI,Matias Maccelli,maccema01,Tripping,2 min
202311020ARI,3rd Period,11.27,MTL,Justin Barron,barroju01,Holding,2 min
202311020ARI,3rd Period,13.92,MTL,Mike Matheson,mathemi01,Tripping,2 min
,1st Period,,,,,,
202311040ARI,1st Period,7.37,WPG,Josh Morrissey,morrijo04,High Sticking,2 min
202311040ARI,1st Period,12.12,ARI,Logan Cooley,coolelo01,Slashing,2 min
,2nd Period,,,,,,
202311040ARI,2nd Period,1.87,ARI,Sean Durzi,durzise01,Interference,2 min
202311040ARI,2nd Period,12.82,WPG,Brenden Dillon,dillobr01,Holding,2 min
202311040ARI,2nd Period,16.48,ARI,Barrett Hayton,haytoba01,Interference,2 min
,3rd Period,,,,,,
202311040ARI,3rd Period,14.77,WPG,Dylan DeMelo,demeldy01,Tripping,2 min
,1st Period,,,,,,
202311070ARI,1st Period,16.62,SEA,Yanni Gourde,gourdya01,Slashing,2 min
202311070ARI,1st Period,20,SEA,Yanni Gourde,gourdya01,Hooking,2 min
202311070ARI,1st Period,20,ARI,Clayton Keller,kellecl01,Unsportsmanlike Conduct,2 min
,2nd Period,,,,,,
202311070ARI,2nd Period,2.83,SEA,Kailer Yamamoto,yamamka01,Hooking,2 min
202311070ARI,2nd Period,8.77,ARI,Liam O'Brien,obrieli01,Roughing,2 min
202311070ARI,2nd Period,11.92,SEA,Yanni Gourde,gourdya01,Interference,2 min
202311070ARI,2nd Period,17.05,ARI,Lawson Crouse,crousla01,Roughing,2 min
202311070ARI,2nd Period,17.05,SEA,Vince Dunn,dunnvi02,Roughing,2 min
,3rd Period,,,,,,
202311070ARI,3rd Period,0.73,ARI,Troy Stecher,stechtr01,Tripping,2 min
202311070ARI,3rd Period,1.45,SEA,Vince Dunn,dunnvi02,Cross Checking,2 min
202311070ARI,3rd Period,9.35,ARI,Sean Durzi,durzise01,Delay of Game,2 min
,1st Period,,,,,,
202311200ARI,1st Period,2.78,LAK,Jaret Anderson-Dolan,anderja01,Hooking,2 min
202311200ARI,1st Period,12.03,ARI,Sean Durzi,durzise01,Slashing,2 min
202311200ARI,1st Period,17.95,ARI,Josh Brown,brownjo01,Instigator,2 min
202311200ARI,1st Period,17.95,ARI,Josh Brown,brownjo01,Fighting,5 min
202311200ARI,1st Period,17.95,ARI,Josh Brown,brownjo01,Instigator,10 min
202311200ARI,1st Period,17.95,LAK,Andreas Englund,engluan01,Fighting,5 min
,2nd Period,,,,,,
202311200ARI,2nd Period,4.6,LAK,Anže Kopitar,kopitan01,Hooking,2 min
202311200ARI,2nd Period,8.25,LAK,Pierre-Luc Dubois,duboipi01,Roughing,2 min
,3rd Period,,,,,,
202311200ARI,3rd Period,3.87,ARI,Mathew Dumba,dumbama01,Hooking,2 min
202311200ARI,3rd Period,6.38,ARI,Bench,#N/A,Too Many Men on the Ice,2 min
202311200ARI,3rd Period,7.85,LAK,Adrian Kempe,kempead01,High Sticking,4 min
202311200ARI,3rd Period,18.82,LAK,Pierre-Luc Dubois,duboipi01,Holding,2 min
,1st Period,,,,,,
202311220ARI,1st Period,4.33,STL,Brayden Schenn,schenbr01,Slashing,2 min
,2nd Period,,,,,,
202311220ARI,2nd Period,2.53,STL,Scott Perunovich,perunsc01,Holding Stick,2 min
,3rd Period,,,,,,
202311220ARI,3rd Period,1.02,ARI,Michael Kesselring,kessemi01,Roughing,2 min
202311220ARI,3rd Period,1.02,STL,Alexey Toropchenko,toropal01,Kneeing,2 min
202311220ARI,3rd Period,5.43,ARI,Michael Kesselring,kessemi01,Roughing,2 min
202311220ARI,3rd Period,5.43,ARI,Liam O'Brien,obrieli01,Unsportsmanlike Conduct,10 min
202311220ARI,3rd Period,6.18,ARI,Troy Stecher,stechtr01,Slashing,2 min
202311220ARI,3rd Period,10.6,ARI,Mathew Dumba,dumbama01,Tripping,2 min
,1st Period,,,,,,
202311280ARI,1st Period,3.25,ARI,Josh Brown,brownjo01,Fighting,5 min
202311280ARI,1st Period,3.25,TBL,Tanner Jeannot,jeannta01,Fighting,5 min
,2nd Period,,,,,,
202311280ARI,2nd Period,2.35,ARI,Mathew Dumba,dumbama01,Hooking,2 min
,3rd Period,,,,,,
202311280ARI,3rd Period,11.47,ARI,Liam O'Brien,obrieli01,Tripping,2 min
202311280ARI,3rd Period,16.17,TBL,Steven Stamkos,stamkst01,Slashing,2 min
202311280ARI,3rd Period,19.33,TBL,Nikita Kucherov,kucheni01,Boarding,2 min
,1st Period,,,,,,
202311300ARI,1st Period,14.1,COL,Josh Manson,mansojo01,Holding,2 min
202311300ARI,1st Period,18.13,ARI,Lawson Crouse,crousla01,Tripping,2 min
,2nd Period,,,,,,
202311300ARI,2nd Period,9.65,ARI,Michael Carcone,carcomi01,Holding,2 min
202311300ARI,2nd Period,16.18,COL,Caleb Jones,jonesca01,Interference,2 min
,3rd Period,,,,,,
202311300ARI,3rd Period,9.82,COL,Josh Manson,mansojo01,Fighting,5 min
202311300ARI,3rd Period,9.82,ARI,Liam O'Brien,obrieli01,Unsportsmanlike Conduct,2 min
202311300ARI,3rd Period,9.82,ARI,Liam O'Brien,obrieli01,Fighting,5 min
,1st OT Period,,,,,,
202311300ARI,1st OT Period,2.6,COL,Bowen Byram,byrambo01,Slashing,2 min
,1st Period,,,,,,
202312020ARI,1st Period,10.98,STL,Torey Krug,krugto01,High Sticking,2 min
202312020ARI,1st Period,12.87,ARI,Nick Bjugstad,bjugsni01,Hooking,2 min
202312020ARI,1st Period,15.03,STL,Sammy Blais,blaissa01,Roughing,2 min
,2nd Period,,,,,,
202312020ARI,2nd Period,4.77,ARI,Juuso Välimäki,valimju01,Interference,2 min
202312020ARI,2nd Period,13.43,ARI,Bench,#N/A,Bench Penalty,2 min
202312020ARI,2nd Period,14.27,ARI,Josh Brown,brownjo01,Roughing,2 min
202312020ARI,2nd Period,14.27,STL,Pavel Buchnevich,buchnpa01,Roughing,2 min
,1st Period,,,,,,
202312040ARI,1st Period,4.67,ARI,Troy Stecher,stechtr01,Interference,2 min
202312040ARI,1st Period,8.05,WSH,Nicolas Aubé-Kubel,aubekni01,Tripping,2 min
202312040ARI,1st Period,12.33,WSH,Tom Wilson,wilsoto01,Interference,2 min
,2nd Period,,,,,,
202312040ARI,2nd Period,6.07,ARI,Liam O'Brien,obrieli01,Hooking,2 min
202312040ARI,2nd Period,12.45,ARI,Josh Brown,brownjo01,Holding,2 min
202312040ARI,2nd Period,15.5,ARI,Clayton Keller,kellecl01,Tripping,2 min
202312040ARI,2nd Period,18.07,WSH,Nic Dowd,dowdni01,Holding,2 min
,3rd Period,,,,,,
202312040ARI,3rd Period,8.87,WSH,Nicolas Aubé-Kubel,aubekni01,Hooking,2 min
202312040ARI,3rd Period,8.87,WSH,Nicolas Aubé-Kubel,aubekni01,Roughing,2 min
202312040ARI,3rd Period,8.87,ARI,Michael Kesselring,kessemi01,Roughing,2 min
,1st Period,,,,,,
202312070ARI,1st Period,15.5,PHI,Travis Sanheim,sanhetr01,High Sticking,2 min
,2nd Period,,,,,,
202312070ARI,2nd Period,3.5,PHI,Sean Couturier,coutuse01,Hooking,2 min
202312070ARI,2nd Period,14.52,PHI,Olle Lycksell,lycksol01,Boarding,2 min
,1st Period,,,,,,
202312150ARI,1st Period,2.52,SJS,Givani Smith,smithgi01,High Sticking,2 min
202312150ARI,1st Period,10.12,SJS,Kaapo Kähkönen,kahkoka01,Delay of Game,2 min
,3rd Period,,,,,,
202312150ARI,3rd Period,4.97,SJS,Nikita Okhotyuk,okhotni01,Interference,2 min
202312150ARI,3rd Period,13.2,SJS,Givani Smith,smithgi01,Hooking,2 min
,1st Period,,,,,,
202312160ARI,1st Period,10.72,BUF,Casey Mittelstadt,mitteca01,Holding,2 min
,2nd Period,,,,,,
202312160ARI,2nd Period,7.6,ARI,Troy Stecher,stechtr01,Tripping,2 min
202312160ARI,2nd Period,18.27,BUF,Mattias Samuelsson,samuema02,Holding,2 min
,3rd Period,,,,,,
202312160ARI,3rd Period,19.57,BUF,Zach Benson,bensoza01,Roughing,2 min
202312160ARI,3rd Period,19.57,ARI,Mathew Dumba,dumbama01,Roughing,2 min
,1st Period,,,,,,
202312190ARI,1st Period,5.65,ARI,Mathew Dumba,dumbama01,Fighting,5 min
202312190ARI,1st Period,5.65,OTT,Brady Tkachuk,tkachbr01,Fighting,5 min
202312190ARI,1st Period,9.6,OTT,Drake Batherson,bathedr01,Holding,2 min
202312190ARI,1st Period,12.97,ARI,Alexander Kerfoot,kerfoal01,Holding,2 min
202312190ARI,1st Period,19.07,ARI,Alexander Kerfoot,kerfoal01,Tripping,2 min
,2nd Period,,,,,,
202312190ARI,2nd Period,6.03,OTT,Angus Crookshank,crookan01,Roughing,2 min
202312190ARI,2nd Period,6.03,ARI,Jason Zucker,zuckeja01,Cross Checking,2 min
202312190ARI,2nd Period,12,OTT,Parker Kelly,kellypa01,Holding,2 min
,3rd Period,,,,,,
202312190ARI,3rd Period,5.77,OTT,Mark Kastelic,kastema01,Roughing,2 min
202312190ARI,3rd Period,5.77,OTT,Mark Kastelic,kastema01,Unsportsmanlike Conduct,2 min
202312190ARI,3rd Period,5.77,ARI,Jack McBain,mcbaija03,Roughing,2 min
202312190ARI,3rd Period,5.77,ARI,Jack McBain,mcbaija03,Unsportsmanlike Conduct,2 min
,1st Period,,,,,,
202312270ARI,1st Period,1.75,COL,Josh Manson,mansojo01,Slashing,2 min
202312270ARI,1st Period,1.75,ARI,Jason Zucker,zuckeja01,Roughing,2 min
202312270ARI,1st Period,16.53,ARI,Jason Zucker,zuckeja01,Slashing,2 min
,2nd Period,,,,,,
202312270ARI,2nd Period,5.75,COL,Josh Manson,mansojo01,Holding,2 min
202312270ARI,2nd Period,11.73,ARI,Michael Carcone,carcomi01,Tripping,2 min
202312270ARI,2nd Period,12.32,ARI,Mathew Dumba,dumbama01,Tripping,2 min
,1st Period,,,,,,
202401020ARI,1st Period,11.9,FLA,Nick Cousins,cousini01,Roughing,2 min
202401020ARI,1st Period,11.9,ARI,Alexander Kerfoot,kerfoal01,Roughing,2 min
202401020ARI,1st Period,11.9,ARI,Alexander Kerfoot,kerfoal01,Interference,2 min
202401020ARI,1st Period,19.2,FLA,Kevin Stenlund,stenlke01,Cross Checking,2 min
,2nd Period,,,,,,
202401020ARI,2nd Period,2.93,ARI,Liam O'Brien,obrieli01,Tripping,2 min
202401020ARI,2nd Period,19.15,FLA,Gustav Forsling,forslgu02,Instigator,2 min
202401020ARI,2nd Period,19.15,FLA,Gustav Forsling,forslgu02,Fighting,5 min
202401020ARI,2nd Period,19.15,FLA,Gustav Forsling,forslgu02,Instigator,10 min
202401020ARI,2nd Period,19.15,ARI,Jason Zucker,zuckeja01,Boarding,5 min
202401020ARI,2nd Period,19.15,ARI,Jason Zucker,zuckeja01,Fighting,5 min
202401020ARI,2nd Period,19.15,ARI,Jason Zucker,zuckeja01,Misconduct,10 min
,3rd Period,,,,,,
202401020ARI,3rd Period,7.32,ARI,Troy Stecher,stechtr01,Tripping,2 min
202401020ARI,3rd Period,9.95,ARI,Liam O'Brien,obrieli01,High Sticking,2 min
202401020ARI,3rd Period,9.95,ARI,Liam O'Brien,obrieli01,Misconduct,10 min
202401020ARI,3rd Period,14.45,FLA,Oliver Ekman-Larsson,ekmanol01,Holding,2 min
,1st Period,,,,,,
202401040ARI,1st Period,7.75,ARI,Nick Bjugstad,bjugsni01,Tripping,2 min
,2nd Period,,,,,,
202401040ARI,2nd Period,1.42,NYI,Mike Reilly,reillmi01,Cross Checking,2 min
202401040ARI,2nd Period,3.27,NYI,Cal Clutterbuck,cluttca01,Slashing,2 min
,3rd Period,,,,,,
202401040ARI,3rd Period,16.12,ARI,Mathew Dumba,dumbama01,Interference,2 min
,1st Period,,,,,,
202401070ARI,1st Period,4.78,ARI,Bench,#N/A,Too Many Men on the Ice,2 min
202401070ARI,1st Period,9.82,ARI,J.J. Moser,moserja01,Holding Stick,2 min
202401070ARI,1st Period,13.58,WPG,Dylan DeMelo,demeldy01,High Sticking,2 min
,2nd Period,,,,,,
202401070ARI,2nd Period,0.32,WPG,Adam Lowry,lowryad01,Fighting,5 min
202401070ARI,2nd Period,0.32,ARI,Jack McBain,mcbaija03,Roughing,2 min
202401070ARI,2nd Period,0.32,ARI,Jack McBain,mcbaija03,Fighting,5 min
202401070ARI,2nd Period,18.62,WPG,Neal Pionk,pionkne01,Slashing,2 min
,3rd Period,,,,,,
202401070ARI,3rd Period,8.85,ARI,Mathew Dumba,dumbama01,Hooking,2 min
,1st Period,,,,,,
202401090ARI,1st Period,1.3,BOS,Trent Frederic,fredetr01,Holding,2 min
202401090ARI,1st Period,3.97,ARI,Mathew Dumba,dumbama01,Hooking,2 min
202401090ARI,1st Period,10.9,ARI,Clayton Keller,kellecl01,Cross Checking,2 min
202401090ARI,1st Period,10.9,BOS,Brad Marchand,marchbr03,Cross Checking,2 min
202401090ARI,1st Period,10.9,BOS,Brad Marchand,marchbr03,Unsportsmanlike Conduct,2 min
202401090ARI,1st Period,10.9,ARI,Nick Schmaltz,schmani01,Roughing,2 min
,2nd Period,,,,,,
202401090ARI,2nd Period,2.18,BOS,Trent Frederic,fredetr01,Fighting,5 min
202401090ARI,2nd Period,2.18,ARI,Liam O'Brien,obrieli01,Roughing,2 min
202401090ARI,2nd Period,2.18,ARI,Liam O'Brien,obrieli01,Fighting,5 min
202401090ARI,2nd Period,7.38,BOS,Matt Grzelcyk,grzelma01,Tripping,2 min
,3rd Period,,,,,,
202401090ARI,3rd Period,3.22,ARI,Lawson Crouse,crousla01,Illegal Equipment,2 min
202401090ARI,3rd Period,5.92,ARI,Sean Durzi,durzise01,High Sticking,2 min
202401090ARI,3rd Period,11.48,BOS,Pavel Zacha,zachapa01,High Sticking,2 min
,1st OT Period,,,,,,
202401090ARI,1st OT Period,0.9,BOS,Charlie Coyle,coylech01,Holding,2 min
