Game_ID,Home Team,Away Team,Period,Time,Team,Player,Player_ID,Penalty,PIM
202404130PIT,PIT,BOS,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202404130PIT,PIT,BOS,1st Period,7:52,BOS,Morgan Geekie,geekimo01,Cross Checking,2 min
202404130PIT,PIT,BOS,1st Period,15:51,PIT,Evgeni Malkin,malkiev01,Slashing,2 min
202404130PIT,PIT,BOS,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202404130PIT,PIT,BOS,2nd Period,14:37,BOS,Jesper Boqvist,boqvije01,Tripping,2 min
202404130PIT,PIT,BOS,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202404130PIT,PIT,BOS,3rd Period,3:44,PIT,Marcus Pettersson,pettema01,Tripping,2 min
202404130PIT,PIT,BOS,3rd Period,7:08,PIT,Erik Karlsson,karlser01,Tripping,2 min
202404150PIT,PIT,NSH,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202404150PIT,PIT,NSH,1st Period,5:20,NSH,Luke Schenn,schenlu01,Delay of Game,2 min
202404150PIT,PIT,NSH,1st Period,14:21,NSH,Colton Sissons,sissoco01,Tripping,2 min
202404150PIT,PIT,NSH,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202404150PIT,PIT,NSH,2nd Period,13:36,NSH,Mark Jankowski,jankoma01,Roughing,2 min
202404150PIT,PIT,NSH,2nd Period,13:36,PIT,Pierre-Olivier Joseph,joseppi01,Roughing,2 min
202404150PIT,PIT,NSH,2nd Period,18:06,NSH,Jason Zucker,zuckeja01,Hooking,2 min
202404150PIT,PIT,NSH,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202404150PIT,PIT,NSH,3rd Period,6:31,NSH,Jason Zucker,zuckeja01,Unsportsmanlike Conduct,10 min
202404150PIT,PIT,NSH,3rd Period,7:09,PIT,Reilly Smith,smithre01,Hooking,2 min
202404150PIT,PIT,NSH,3rd Period,9:25,NSH,Anthony Beauvillier,beauvan01,Tripping,2 min
202310170SEA,SEA,COL,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202310170SEA,SEA,COL,1st Period,1:20,SEA,Jordan Eberle,eberljo01,Fighting,5 min
202310170SEA,SEA,COL,1st Period,1:20,COL,Logan O'Connor,oconnlo01,Fighting,5 min
202310170SEA,SEA,COL,1st Period,19:47,COL,Ross Colton,coltoro01,Tripping,2 min
202310170SEA,SEA,COL,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202310170SEA,SEA,COL,2nd Period,4:30,SEA,Justin Schultz,schulju01,Slashing,2 min
202310170SEA,SEA,COL,2nd Period,8:13,COL,Josh Manson,mansojo01,Tripping,2 min
202310170SEA,SEA,COL,2nd Period,10:26,COL,Nathan MacKinnon,mackina01,Interference,2 min
202310170SEA,SEA,COL,2nd Period,13:14,SEA,Jamie Oleksiak,oleksja01,Holding,2 min
202310170SEA,SEA,COL,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202310170SEA,SEA,COL,3rd Period,2:47,COL,Andrew Cogliano,coglian01,Hooking,2 min
202310170SEA,SEA,COL,3rd Period,16:25,COL,Bowen Byram,byrambo01,Interference,2 min
202310170SEA,SEA,COL,3rd Period,16:25,SEA,Jared McCann,mccanja01,Tripping,2 min
202310190SEA,SEA,CAR,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202310190SEA,SEA,CAR,1st Period,12:12,CAR,Stefan Noesen,noesest01,Holding,2 min
202310190SEA,SEA,CAR,1st Period,17:43,SEA,Adam Larsson,larssad01,Holding,2 min
202310190SEA,SEA,CAR,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202310190SEA,SEA,CAR,2nd Period,2:08,CAR,Teuvo Teräväinen,teravte01,Tripping,2 min
202310190SEA,SEA,CAR,2nd Period,18:19,CAR,Jalen Chatfield,chatfja01,High Sticking,2 min
202310190SEA,SEA,CAR,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202310190SEA,SEA,CAR,3rd Period,12:39,CAR,Brendan Lemieux,lemiebr01,Roughing,2 min
202310190SEA,SEA,CAR,3rd Period,15:19,SEA,Tye Kartye,kartyty01,Roughing,2 min
202310190SEA,SEA,CAR,3rd Period,15:19,SEA,Tye Kartye,kartyty01,Fighting,5 min
202310190SEA,SEA,CAR,3rd Period,15:19,CAR,Brendan Lemieux,lemiebr01,Fighting,5 min
202310210SEA,SEA,NYR,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202310210SEA,SEA,NYR,1st Period,5:53,NYR,Jacob Trouba,troubja01,Boarding,2 min
202310210SEA,SEA,NYR,1st Period,7:35,NYR,Ryan Lindgren,lindgry01,Hooking,2 min
202310210SEA,SEA,NYR,1st Period,9:55,SEA,Yanni Gourde,gourdya01,Hooking,2 min
202310210SEA,SEA,NYR,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202310210SEA,SEA,NYR,3rd Period,8:56,SEA,Yanni Gourde,gourdya01,Roughing,2 min
202310210SEA,SEA,NYR,3rd Period,8:56,SEA,Yanni Gourde,gourdya01,Roughing,2 min
202310210SEA,SEA,NYR,3rd Period,8:56,SEA,Yanni Gourde,gourdya01,Misconduct,10 min
202310210SEA,SEA,NYR,3rd Period,8:56,NYR,Chris Kreider,kreidch01,Roughing,2 min
202310210SEA,SEA,NYR,3rd Period,8:56,NYR,Chris Kreider,kreidch01,Roughing,2 min
202310210SEA,SEA,NYR,3rd Period,10:16,SEA,Jared McCann,mccanja01,Fighting,5 min
202310210SEA,SEA,NYR,3rd Period,10:16,NYR,Vincent Trocheck,trochvi01,Fighting,5 min
202310210SEA,SEA,NYR,3rd Period,10:56,NYR,William Cuylle,cuyllwi01,Holding,2 min
202311020SEA,SEA,NSH,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202311020SEA,SEA,NSH,1st Period,1:07,SEA,Eeli Tolvanen,tolvaee01,Tripping,2 min
202311020SEA,SEA,NSH,1st Period,2:36,SEA,Adam Larsson,larssad01,High Sticking,4 min
202311020SEA,SEA,NSH,1st Period,4:13,NSH,Colton Sissons,sissoco01,Tripping,2 min
202311020SEA,SEA,NSH,1st Period,10:33,NSH,Dante Fabbro,fabbrda01,Interference,2 min
202311020SEA,SEA,NSH,1st Period,13:50,NSH,Dante Fabbro,fabbrda01,Slashing,2 min
202311020SEA,SEA,NSH,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202311020SEA,SEA,NSH,2nd Period,14:53,SEA,William Borgen,borgewi01,Holding,2 min
202311020SEA,SEA,NSH,2nd Period,17:50,SEA,Philipp Grubauer,grubaph01,Tripping,2 min
202311020SEA,SEA,NSH,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202311020SEA,SEA,NSH,3rd Period,9:47,NSH,Ryan McDonagh,mcdonry01,Hooking,2 min
202311020SEA,SEA,NSH,3rd Period,15:44,NSH,Tyson Barrie,barrity01,Tripping,2 min
202311040SEA,SEA,CGY,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202311040SEA,SEA,CGY,1st Period,8:45,CGY,Andrew Mangiapane,mangian01,Match Penalty,5 min
202311040SEA,SEA,CGY,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202311040SEA,SEA,CGY,2nd Period,9:38,CGY,Dillon Dubé,dubedi01,Tripping,2 min
202311040SEA,SEA,CGY,2nd Period,15:47,SEA,Eeli Tolvanen,tolvaee01,Boarding,2 min
202311040SEA,SEA,CGY,2nd Period,17:01,SEA,Jared McCann,mccanja01,High Sticking,2 min
202311040SEA,SEA,CGY,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202311040SEA,SEA,CGY,3rd Period,9:03,SEA,Pierre-Édouard Bellemare,bellepi01,Roughing,2 min
202311040SEA,SEA,CGY,3rd Period,9:03,CGY,Nikita Zadorov,zadorni01,Roughing,2 min
202311110SEA,SEA,EDM,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202311110SEA,SEA,EDM,1st Period,10:29,SEA,William Borgen,borgewi01,Roughing,2 min
202311110SEA,SEA,EDM,1st Period,13:46,SEA,Jaden Schwartz,schwaja01,Tripping,2 min
202311110SEA,SEA,EDM,1st Period,15:45,EDM,Dylan Holloway,hollody01,Tripping,2 min
202311110SEA,SEA,EDM,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202311110SEA,SEA,EDM,2nd Period,5:34,EDM,Dylan Holloway,hollody01,Slashing,2 min
202311110SEA,SEA,EDM,2nd Period,5:34,SEA,Adam Larsson,larssad01,Illegal Equipment,2 min
202311110SEA,SEA,EDM,2nd Period,17:45,SEA,Adam Larsson,larssad01,Tripping,2 min
202311110SEA,SEA,EDM,2nd Period,17:48,EDM,Zach Hyman,hymanza01,Interference,2 min
202311110SEA,SEA,EDM,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202311110SEA,SEA,EDM,3rd Period,1:58,EDM,Dylan Holloway,hollody01,Boarding,2 min
202311110SEA,SEA,EDM,3rd Period,8:53,SEA,Vince Dunn,dunnvi02,Fighting,5 min
202311110SEA,SEA,EDM,3rd Period,8:53,EDM,Dylan Holloway,hollody01,Fighting,5 min
202311130SEA,SEA,COL,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202311130SEA,SEA,COL,1st Period,5:41,COL,Kurtis MacDermid,macdeku01,Fighting,5 min
202311130SEA,SEA,COL,1st Period,5:41,SEA,Jamie Oleksiak,oleksja01,Fighting,5 min
202311130SEA,SEA,COL,1st Period,14:26,SEA,William Borgen,borgewi01,Tripping,2 min
202311130SEA,SEA,COL,1st Period,19:59,SEA,Brandon Tanev,tanevbr01,Tripping,2 min
202311130SEA,SEA,COL,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202311130SEA,SEA,COL,2nd Period,1:13,COL,Valeri Nichushkin,nichuva01,Tripping,2 min
202311130SEA,SEA,COL,2nd Period,12:56,SEA,Eeli Tolvanen,tolvaee01,Tripping,2 min
202311130SEA,SEA,COL,2nd Period,18:57,COL,Devon Toews,toewsde01,Cross Checking,2 min
202311130SEA,SEA,COL,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202311130SEA,SEA,COL,3rd Period,6:35,SEA,Jared McCann,mccanja01,Slashing,2 min
202311130SEA,SEA,COL,3rd Period,6:35,COL,Devon Toews,toewsde01,Slashing,2 min
202311130SEA,SEA,COL,3rd Period,14:09,SEA,Vince Dunn,dunnvi02,Slashing,2 min
202311130SEA,SEA,COL,3rd Period,14:09,SEA,Vince Dunn,dunnvi02,Unsportsmanlike Conduct,2 min
202311130SEA,SEA,COL,3rd Period,14:09,SEA,Vince Dunn,dunnvi02,Unsportsmanlike Conduct,10 min
202311130SEA,SEA,COL,3rd Period,16:06,COL,Jonathan Drouin,drouijo01,Hooking,2 min
202311130SEA,SEA,COL,3rd Period,16:23,SEA,Justin Schultz,schulju01,High Sticking,2 min
202311160SEA,SEA,NYI,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202311160SEA,SEA,NYI,1st Period,2:24,SEA,Brandon Tanev,tanevbr01,High Sticking,2 min
202311160SEA,SEA,NYI,1st Period,8:53,NYI,Scott Mayfield,mayfisc01,Delay of Game,2 min
202311160SEA,SEA,NYI,1st Period,16:35,NYI,Scott Mayfield,mayfisc01,Slashing,2 min
202311160SEA,SEA,NYI,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202311160SEA,SEA,NYI,2nd Period,0:30,NYI,Sebastian Aho,ahose02,Hooking,2 min
202311160SEA,SEA,NYI,2nd Period,2:57,SEA,Yanni Gourde,gourdya01,Cross Checking,2 min
202311160SEA,SEA,NYI,2nd Period,18:45,SEA,Yanni Gourde,gourdya01,Tripping,2 min
202311160SEA,SEA,NYI,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202311160SEA,SEA,NYI,3rd Period,1:40,SEA,Vince Dunn,dunnvi02,Holding,2 min
202311160SEA,SEA,NYI,3rd Period,3:16,NYI,Anders Lee,leean01,Slashing,2 min
202311160SEA,SEA,NYI,3rd Period,15:21,SEA,Kailer Yamamoto,yamamka01,Hooking,2 min
202311160SEA,SEA,NYI,1st OT Period,1st OT Period,1st OT Period,1st OT Period,1st OT Period,1st OT Period,1st OT Period
202311160SEA,SEA,NYI,1st OT Period,0:36,SEA,Matthew Beniers,beniema01,Interference,2 min
202311160SEA,SEA,NYI,1st OT Period,0:36,NYI,Brock Nelson,nelsobr01,Holding,2 min
202311200SEA,SEA,CGY,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202311200SEA,SEA,CGY,1st Period,11:31,SEA,Pierre-Édouard Bellemare,bellepi01,Tripping,2 min
202311200SEA,SEA,CGY,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202311200SEA,SEA,CGY,2nd Period,5:59,CGY,Nikita Zadorov,zadorni01,Cross Checking,2 min
202311200SEA,SEA,CGY,2nd Period,16:41,CGY,Nikita Zadorov,zadorni01,Tripping,2 min
202311200SEA,SEA,CGY,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202311200SEA,SEA,CGY,3rd Period,13:40,SEA,Yanni Gourde,gourdya01,Cross Checking,2 min
202311220SEA,SEA,SJS,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202311220SEA,SEA,SJS,1st Period,11:52,SJS,Filip Zadina,zadinfi01,Tripping,2 min
202311220SEA,SEA,SJS,1st Period,19:00,SEA,Tye Kartye,kartyty01,High Sticking,2 min
202311220SEA,SEA,SJS,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202311220SEA,SEA,SJS,2nd Period,2:12,SJS,Filip Zadina,zadinfi01,Hooking,2 min
202311220SEA,SEA,SJS,2nd Period,18:07,SJS,Kyle Burroughs,burroky01,Fighting,5 min
202311220SEA,SEA,SJS,2nd Period,18:07,SEA,Brandon Tanev,tanevbr01,Fighting,5 min
202311220SEA,SEA,SJS,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202311220SEA,SEA,SJS,3rd Period,7:50,SEA,Justin Schultz,schulju01,Slashing,2 min
202311220SEA,SEA,SJS,3rd Period,12:03,SJS,Nikita Okhotyuk,okhotni01,Hooking,2 min
202311240SEA,SEA,VAN,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202311240SEA,SEA,VAN,1st Period,3:23,VAN,Nils Höglander,hoglani01,Holding,2 min
202311240SEA,SEA,VAN,1st Period,6:23,VAN,J.T. Miller,millejt01,Tripping,2 min
202311240SEA,SEA,VAN,1st Period,11:33,VAN,Tyler Myers,myersty01,High Sticking,4 min
202311240SEA,SEA,VAN,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202311240SEA,SEA,VAN,2nd Period,13:15,SEA,Brian Dumoulin,dumoubr01,Cross Checking,2 min
202311240SEA,SEA,VAN,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202311240SEA,SEA,VAN,3rd Period,15:25,SEA,Tye Kartye,kartyty01,Interference,2 min
202311240SEA,SEA,VAN,3rd Period,15:25,SEA,Tye Kartye,kartyty01,Misconduct,10 min
202311240SEA,SEA,VAN,3rd Period,18:36,VAN,Teddy Blueger,bluegte01,Fighting,5 min
202311240SEA,SEA,VAN,3rd Period,18:36,SEA,Yanni Gourde,gourdya01,Fighting,5 min
202312070SEA,SEA,NJD,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202312070SEA,SEA,NJD,1st Period,10:29,SEA,Vince Dunn,dunnvi02,Holding,2 min
202312070SEA,SEA,NJD,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202312070SEA,SEA,NJD,2nd Period,11:18,NJD,Erik Haula,haulaer01,Tripping,2 min
202312070SEA,SEA,NJD,2nd Period,11:24,SEA,Kailer Yamamoto,yamamka01,Slashing,2 min
202312070SEA,SEA,NJD,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202312070SEA,SEA,NJD,3rd Period,8:43,NJD,Brendan Smith,smithbr05,Tripping,2 min
202312070SEA,SEA,NJD,3rd Period,15:36,SEA,Brian Dumoulin,dumoubr01,Tripping,2 min
202312090SEA,SEA,TBL,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202312090SEA,SEA,TBL,1st Period,6:30,SEA,Ryker Evans,evansry01,Tripping,2 min
202312090SEA,SEA,TBL,1st Period,13:49,TBL,Tanner Jeannot,jeannta01,Tripping,2 min
202312090SEA,SEA,TBL,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202312090SEA,SEA,TBL,2nd Period,4:03,TBL,Nick Paul,paulni01,Hooking,2 min
202312090SEA,SEA,TBL,2nd Period,15:49,SEA,Vince Dunn,dunnvi02,Roughing,2 min
202312090SEA,SEA,TBL,2nd Period,15:49,TBL,Michael Eyssimont,eyssimi01,Roughing,2 min
202312090SEA,SEA,TBL,2nd Period,15:49,SEA,Brandon Tanev,tanevbr01,Cross Checking,2 min
202312090SEA,SEA,TBL,2nd Period,18:47,TBL,Luke Glendening,glendlu01,Tripping,2 min
202312090SEA,SEA,TBL,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202312090SEA,SEA,TBL,3rd Period,12:24,TBL,Tanner Jeannot,jeannta01,High Sticking,2 min
202312090SEA,SEA,TBL,3rd Period,19:44,TBL,Anthony Cirelli,cirelan01,Tripping,2 min
202312100SEA,SEA,MIN,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202312100SEA,SEA,MIN,1st Period,8:25,MIN,Alex Goligoski,goligal01,Holding,2 min
202312100SEA,SEA,MIN,1st Period,16:31,MIN,Brandon Duhaime,duhaibr01,Holding,2 min
202312100SEA,SEA,MIN,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202312100SEA,SEA,MIN,2nd Period,4:34,SEA,Jamie Oleksiak,oleksja01,Tripping,2 min
202312100SEA,SEA,MIN,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202312100SEA,SEA,MIN,3rd Period,0:26,MIN,Joel Eriksson Ek,eriksjo02,Holding,2 min
202312100SEA,SEA,MIN,3rd Period,5:58,SEA,Vince Dunn,dunnvi02,High Sticking,2 min
202312120SEA,SEA,FLA,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202312120SEA,SEA,FLA,1st Period,6:31,SEA,Adam Larsson,larssad01,Interference,2 min
202312120SEA,SEA,FLA,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202312120SEA,SEA,FLA,2nd Period,6:25,SEA,Vince Dunn,dunnvi02,High Sticking,2 min
202312120SEA,SEA,FLA,2nd Period,9:37,SEA,Brian Dumoulin,dumoubr01,High Sticking,2 min
202312120SEA,SEA,FLA,2nd Period,11:46,FLA,Ryan Lomberg,lombery01,Interference,2 min
202312140SEA,SEA,CHI,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202312140SEA,SEA,CHI,1st Period,1:40,CHI,Connor Murphy,murphco02,High Sticking,2 min
202312140SEA,SEA,CHI,1st Period,7:25,CHI,Tyler Johnson,johnsty01,Cross Checking,2 min
202312140SEA,SEA,CHI,1st Period,11:15,SEA,Yanni Gourde,gourdya01,Slashing,2 min
202312160SEA,SEA,LAK,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202312160SEA,SEA,LAK,1st Period,16:45,SEA,Pierre-Édouard Bellemare,bellepi01,Tripping,2 min
202312160SEA,SEA,LAK,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202312160SEA,SEA,LAK,2nd Period,7:21,SEA,Ryker Evans,evansry01,Interference,2 min
202312160SEA,SEA,LAK,2nd Period,9:27,LAK,Jordan Spence,spencjo01,Tripping,2 min
202312160SEA,SEA,LAK,2nd Period,16:13,SEA,William Borgen,borgewi01,Roughing,2 min
202312160SEA,SEA,LAK,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202312160SEA,SEA,LAK,3rd Period,16:20,LAK,Michael Anderson,andermi02,Delay of Game,2 min
202312160SEA,SEA,LAK,1st OT Period,1st OT Period,1st OT Period,1st OT Period,1st OT Period,1st OT Period,1st OT Period
202312160SEA,SEA,LAK,1st OT Period,2:00,SEA,Vince Dunn,dunnvi02,Slashing,2 min
202312290SEA,SEA,PHI,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202312290SEA,SEA,PHI,1st Period,9:41,SEA,Justin Schultz,schulju01,High Sticking,2 min
202312290SEA,SEA,PHI,1st Period,15:59,PHI,Joel Farabee,farabjo01,High Sticking,2 min
202312290SEA,SEA,PHI,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202312290SEA,SEA,PHI,2nd Period,16:13,SEA,Tomáš Tatar,tatarto01,Interference,2 min
202312290SEA,SEA,PHI,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202312290SEA,SEA,PHI,3rd Period,5:26,PHI,Tyson Foerster,foersty01,Hooking,2 min
202312290SEA,SEA,PHI,3rd Period,12:20,SEA,Tye Kartye,kartyty01,Tripping,2 min
202401010SEA,SEA,VEG,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202401010SEA,SEA,VEG,1st Period,16:39,SEA,Adam Larsson,larssad01,Interference,2 min
202401010SEA,SEA,VEG,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202401010SEA,SEA,VEG,3rd Period,12:10,VEG,Brayden McNabb,mcnabbr01,Tripping,2 min
202401010SEA,SEA,VEG,3rd Period,19:54,VEG,Alex Pietrangelo,pietral01,Slashing,2 min
202401040SEA,SEA,OTT,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202401040SEA,SEA,OTT,1st Period,0:17,OTT,Joshua Norris,norrijo01,High Sticking,2 min
202401040SEA,SEA,OTT,1st Period,3:40,SEA,Adam Larsson,larssad01,Interference,2 min
202401040SEA,SEA,OTT,1st Period,5:23,SEA,Jared McCann,mccanja01,Tripping,2 min
202401040SEA,SEA,OTT,1st Period,19:16,OTT,Jakob Chychrun,chychja01,Interference,2 min
202401040SEA,SEA,OTT,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202401040SEA,SEA,OTT,2nd Period,12:09,SEA,Yanni Gourde,gourdya01,Slashing,2 min
202401040SEA,SEA,OTT,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202401040SEA,SEA,OTT,3rd Period,4:30,SEA,Brian Dumoulin,dumoubr01,High Sticking,2 min
202401210SEA,SEA,TOR,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202401210SEA,SEA,TOR,1st Period,2:14,TOR,Simon Benoit,benoisi01,Roughing,2 min
202401210SEA,SEA,TOR,1st Period,2:14,SEA,Brandon Tanev,tanevbr01,Roughing,2 min
202401210SEA,SEA,TOR,1st Period,2:14,TOR,Conor Timmins,timmico01,Cross Checking,2 min
202401210SEA,SEA,TOR,1st Period,9:12,TOR,Jake McCabe,mccabja01,Fighting,5 min
202401210SEA,SEA,TOR,1st Period,9:12,SEA,Brandon Tanev,tanevbr01,Fighting,5 min
202401210SEA,SEA,TOR,1st Period,16:59,TOR,Max Domi,domima01,Cross Checking,2 min
202401210SEA,SEA,TOR,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202401210SEA,SEA,TOR,2nd Period,0:42,SEA,Jamie Oleksiak,oleksja01,Hooking,2 min
202401210SEA,SEA,TOR,2nd Period,3:56,SEA,Justin Schultz,schulju01,Holding,2 min
202401240SEA,SEA,CHI,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202401240SEA,SEA,CHI,1st Period,9:53,SEA,Eeli Tolvanen,tolvaee01,Cross Checking,2 min
202401240SEA,SEA,CHI,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202401240SEA,SEA,CHI,2nd Period,2:56,CHI,Alex Vlasic,vlasial01,Tripping,2 min
202401240SEA,SEA,CHI,2nd Period,11:35,SEA,Tye Kartye,kartyty01,Hooking,2 min
202401240SEA,SEA,CHI,2nd Period,14:52,CHI,Seth Jones,jonesse01,Slashing,2 min
202401240SEA,SEA,CHI,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202401240SEA,SEA,CHI,3rd Period,0:29,SEA,André Burakovsky,burakan01,Holding,2 min
202401240SEA,SEA,CHI,3rd Period,13:34,CHI,Jarred Tinordi,tinorja01,Cross Checking,2 min
202401260SEA,SEA,STL,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202401260SEA,SEA,STL,1st Period,6:26,SEA,Adam Larsson,larssad01,Tripping,2 min
202401260SEA,SEA,STL,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202401260SEA,SEA,STL,2nd Period,2:36,STL,Marco Scandella,scandma01,Illegal Check to Head,2 min
202401260SEA,SEA,STL,2nd Period,9:10,STL,Torey Krug,krugto01,Cross Checking,2 min
202401260SEA,SEA,STL,2nd Period,13:17,SEA,William Borgen,borgewi01,Tripping,2 min
202401280SEA,SEA,CBJ,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202401280SEA,SEA,CBJ,1st Period,11:42,CBJ,Dmitri Voronkov,vorondi01,Holding,2 min
202401280SEA,SEA,CBJ,1st Period,17:44,CBJ,Boone Jenner,jennebo01,Hooking,2 min
202401280SEA,SEA,CBJ,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202401280SEA,SEA,CBJ,2nd Period,14:16,SEA,Vince Dunn,dunnvi02,Slashing,2 min
202401280SEA,SEA,CBJ,2nd Period,14:47,CBJ,Zach Werenski,werenza01,Slashing,2 min
202401280SEA,SEA,CBJ,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202401280SEA,SEA,CBJ,3rd Period,3:18,SEA,Matthew Beniers,beniema01,Hooking,2 min
202402190SEA,SEA,DET,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202402190SEA,SEA,DET,1st Period,6:14,SEA,Kailer Yamamoto,yamamka01,Cross Checking,2 min
202402190SEA,SEA,DET,1st Period,16:37,DET,Ben Chiarot,chiarbe01,Cross Checking,2 min
202402190SEA,SEA,DET,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
