Game_ID,Home Team,Away Team,Goalie,Goalie_ID,Team,DEC,GA,SA,SV,SV%,SO,PIM,Goalie TOI
202401020VAN,VAN,OTT,Anton Forsberg,forsban01,OTT,L,4,13,9,0.692,0,0,16:58
202401020VAN,VAN,OTT,Joonas Korpisalo,korpijo01,OTT,--,2,13,11,0.846,0,0,42:43:00
202401020VAN,VAN,OTT,Thatcher Demko,demkoth01,VAN,W,3,38,35,0.921,0,0,60:00:00
202401180VAN,VAN,ARI,Connor Ingram,ingraco01,ARI,L,2,26,24,0.923,0,0,58:51:00
202401180VAN,VAN,ARI,Thatcher Demko,demkoth01,VAN,W,1,21,20,0.952,0,0,60:00:00
202401200VAN,VAN,TOR,Martin Jones,jonesma02,TOR,L,6,21,15,0.714,0,0,56:33:00
202401200VAN,VAN,TOR,Thatcher Demko,demkoth01,VAN,W,4,46,42,0.913,0,0,59:22:00
202401220VAN,VAN,CHI,Petr Mrázek,mrazepe01,CHI,L,2,29,27,0.931,0,0,58:11:00
202401220VAN,VAN,CHI,Thatcher Demko,demkoth01,VAN,W,0,31,31,1,1,0,59:26:00
202401240VAN,VAN,STL,Joel Hofer,hoferjo01,STL,W,3,32,29,0.906,0,0,61:54:00
202401240VAN,VAN,STL,Casey DeSmith,desmica01,VAN,O,4,18,14,0.778,0,0,60:41:00
202401270VAN,VAN,CBJ,Elvis Merzļikins,merzlel01,CBJ,O,5,34,29,0.853,0,0,64:01:00
202401270VAN,VAN,CBJ,Thatcher Demko,demkoth01,VAN,W,4,29,25,0.862,0,0,63:56:00
202402150VAN,VAN,DET,Alex Lyon,lyonal01,DET,L,4,21,17,0.81,0,0,56:05:00
202402150VAN,VAN,DET,Thatcher Demko,demkoth01,VAN,W,1,28,27,0.964,0,0,59:36:00
202402170VAN,VAN,WPG,Connor Hellebuyck,helleco01,WPG,W,2,37,35,0.946,0,0,59:55:00
202402170VAN,VAN,WPG,Thatcher Demko,demkoth01,VAN,L,4,28,24,0.857,0,0,56:39:00
202402240VAN,VAN,BOS,Jeremy Swayman,swaymje01,BOS,O,3,39,36,0.923,0,0,61:34:00
202402240VAN,VAN,BOS,Thatcher Demko,demkoth01,VAN,W,2,25,23,0.92,0,0,60:52:00
202402270VAN,VAN,PIT,Tristan Jarry,jarrytr01,PIT,W,3,35,32,0.914,0,0,61:42:00
202402270VAN,VAN,PIT,Thatcher Demko,demkoth01,VAN,O,4,40,36,0.9,0,0,60:45:00
202402290VAN,VAN,LAK,Cam Talbot,talboca01,LAK,W,1,24,23,0.958,0,0,60:00:00
202402290VAN,VAN,LAK,Thatcher Demko,demkoth01,VAN,L,5,20,15,0.75,0,0,60:00:00
202403090VAN,VAN,WPG,Connor Hellebuyck,helleco01,WPG,L,5,37,32,0.865,0,0,59:50:00
202403090VAN,VAN,WPG,Thatcher Demko,demkoth01,VAN,W,0,12,12,1,0,0,26:40:00
202403090VAN,VAN,WPG,Casey DeSmith,desmica01,VAN,--,0,10,10,1,0,0,33:01:00
202403130VAN,VAN,COL,Alexandar Georgiev,georgal01,COL,W,3,21,18,0.857,0,0,59:45:00
202403130VAN,VAN,COL,Casey DeSmith,desmica01,VAN,O,4,34,30,0.882,0,0,60:30:00
202403160VAN,VAN,WSH,Charlie Lindgren,lindgch01,WSH,W,1,22,21,0.955,0,0,60:00:00
202403160VAN,VAN,WSH,Casey DeSmith,desmica01,VAN,L,2,24,22,0.917,0,0,58:01:00
202403190VAN,VAN,BUF,Devon Levi,levide01,BUF,L,2,33,31,0.939,0,0,58:22:00
202403190VAN,VAN,BUF,Empty Net,--,BUF,--,1,1,0,0,0,0,0
202403190VAN,VAN,BUF,Casey DeSmith,desmica01,VAN,W,2,17,15,0.882,0,0,59:08:00
202403210VAN,VAN,MTL,Sam Montembeault,montesa01,MTL,L,4,25,21,0.84,0,0,60:00:00
202403210VAN,VAN,MTL,Casey DeSmith,desmica01,VAN,W,1,17,16,0.941,0,0,60:00:00
202403230VAN,VAN,CGY,Jacob Markström,marksja02,CGY,L,3,25,22,0.88,0,0,58:27:00
202403230VAN,VAN,CGY,Empty Net,--,CGY,--,1,1,0,0,0,0,0
202403230VAN,VAN,CGY,Casey DeSmith,desmica01,VAN,W,2,24,22,0.917,0,0,60:00:00
202403250VAN,VAN,LAK,Cam Talbot,talboca01,LAK,W,2,23,21,0.913,0,0,59:38:00
202403250VAN,VAN,LAK,Casey DeSmith,desmica01,VAN,L,3,19,16,0.842,0,0,56:19:00
202403280VAN,VAN,DAL,Jake Oettinger,oettija01,DAL,W,1,28,27,0.964,0,0,59:34:00
202403280VAN,VAN,DAL,Casey DeSmith,desmica01,VAN,L,2,33,31,0.939,0,0,57:28:00
202403280VAN,VAN,DAL,Empty Net,--,VAN,--,1,1,0,0,0,0,0
202403310VAN,VAN,ANA,Lukáš Dostál,dostalu01,ANA,L,3,30,27,0.9,0,0,57:24:00
202403310VAN,VAN,ANA,Arturs Silovs,silovar01,VAN,W,2,22,20,0.909,0,0,60:00:00
202404080VAN,VAN,VEG,Logan Thompson,thomplo01,VEG,L,4,30,26,0.867,0,0,58:10:00
202404080VAN,VAN,VEG,Arturs Silovs,silovar01,VAN,W,3,23,20,0.87,0,0,60:00:00
202404100VAN,VAN,ARI,Connor Ingram,ingraco01,ARI,W,3,26,23,0.885,0,0,63:51:00
202404100VAN,VAN,ARI,Arturs Silovs,silovar01,VAN,O,4,18,14,0.778,0,0,63:13:00
202404160VAN,VAN,CGY,Jacob Markström,marksja02,CGY,L,4,31,27,0.871,0,0,60:00:00
202404160VAN,VAN,CGY,Thatcher Demko,demkoth01,VAN,W,1,40,39,0.975,0,0,60:00:00
202310100VEG,VEG,SEA,Philipp Grubauer,grubaph01,SEA,L,3,27,24,0.889,0,0,59:37:00
202310100VEG,VEG,SEA,Empty Net,--,SEA,--,1,1,0,0,0,0,0
202310100VEG,VEG,SEA,Adin Hill,hillad01,VEG,W,1,33,32,0.97,0,0,60:00:00
202310140VEG,VEG,ANA,John Gibson,gibsojo02,ANA,L,3,37,34,0.919,0,0,59:51:00
202310140VEG,VEG,ANA,Empty Net,--,ANA,--,1,1,0,0,0,0,0
202310140VEG,VEG,ANA,Adin Hill,hillad01,VEG,W,1,23,22,0.957,0,0,59:03:00
202310170VEG,VEG,DAL,Jake Oettinger,oettija01,DAL,O,2,34,32,0.941,0,0,65:00:00
202310170VEG,VEG,DAL,Adin Hill,hillad01,VEG,W,2,26,24,0.923,0,0,64:14:00
202310240VEG,VEG,PHI,Carter Hart,hartca01,PHI,L,3,29,26,0.897,0,0,59:45:00
202310240VEG,VEG,PHI,Logan Thompson,thomplo01,VEG,W,2,28,26,0.929,0,0,59:52:00
202310270VEG,VEG,CHI,Petr Mrázek,mrazepe01,CHI,W,3,21,18,0.857,0,0,62:16:00
202310270VEG,VEG,CHI,Adin Hill,hillad01,VEG,O,4,24,20,0.833,0,0,62:50:00
202310300VEG,VEG,MTL,Sam Montembeault,montesa01,MTL,O,2,25,23,0.92,0,0,65:00:00
202310300VEG,VEG,MTL,Adin Hill,hillad01,VEG,W,2,39,37,0.949,0,0,64:20:00
202311020VEG,VEG,WPG,Connor Hellebuyck,helleco01,WPG,L,4,25,21,0.84,0,0,59:23:00
202311020VEG,VEG,WPG,Empty Net,--,WPG,--,1,1,0,0,0,0,0
202311020VEG,VEG,WPG,Logan Thompson,thomplo01,VEG,W,2,31,29,0.935,0,0,60:00:00
202311040VEG,VEG,COL,Alexandar Georgiev,georgal01,COL,L,7,34,27,0.794,0,0,60:00:00
202311040VEG,VEG,COL,Adin Hill,hillad01,VEG,W,0,41,41,1,1,0,60:00:00
202311080VEG,VEG,LAK,Cam Talbot,talboca01,LAK,W,1,38,37,0.974,0,0,60:00:00
202311080VEG,VEG,LAK,Adin Hill,hillad01,VEG,L,3,32,29,0.906,0,0,58:23:00
202311080VEG,VEG,LAK,Empty Net,--,VEG,--,1,1,0,0,0,0,0
202311100VEG,VEG,SJS,Kaapo Kähkönen,kahkoka01,SJS,L,5,39,34,0.872,0,0,60:00:00
202311100VEG,VEG,SJS,Adin Hill,hillad01,VEG,W,0,20,20,1,1,0,60:00:00
202311250VEG,VEG,ARI,Connor Ingram,ingraco01,ARI,W,0,34,34,1,1,0,60:00:00
202311250VEG,VEG,ARI,Logan Thompson,thomplo01,VEG,L,1,17,16,0.941,0,0,58:29:00
202311250VEG,VEG,ARI,Empty Net,--,VEG,--,1,1,0,0,0,0,0
202312020VEG,VEG,WSH,Darcy Kuemper,kuempda01,WSH,L,3,35,32,0.914,0,0,59:26:00
202312020VEG,VEG,WSH,Empty Net,--,WSH,--,1,1,0,0,0,0,0
202312020VEG,VEG,WSH,Logan Thompson,thomplo01,VEG,W,1,22,21,0.955,0,0,59:16:00
202312040VEG,VEG,STL,Jordan Binnington,binnijo01,STL,W,1,34,33,0.971,0,0,60:38:00
202312040VEG,VEG,STL,Logan Thompson,thomplo01,VEG,O,2,27,25,0.926,0,0,60:38:00
202312100VEG,VEG,SJS,Kaapo Kähkönen,kahkoka01,SJS,O,4,27,23,0.852,0,0,63:27:00
202312100VEG,VEG,SJS,Jiří Patera,paterji01,VEG,W,4,38,34,0.895,0,0,65:00:00
202312120VEG,VEG,CGY,Dustin Wolf,wolfdu01,CGY,O,5,39,34,0.872,0,0,60:26:00
202312120VEG,VEG,CGY,Logan Thompson,thomplo01,VEG,W,4,31,27,0.871,0,0,61:11:00
202312150VEG,VEG,BUF,Devon Levi,levide01,BUF,W,2,35,33,0.943,0,0,60:00:00
202312150VEG,VEG,BUF,Logan Thompson,thomplo01,VEG,L,4,26,22,0.846,0,0,59:13:00
202312150VEG,VEG,BUF,Empty Net,--,VEG,--,1,1,0,0,0,0,0
202312170VEG,VEG,OTT,Joonas Korpisalo,korpijo01,OTT,L,6,31,25,0.806,0,0,60:00:00
202312170VEG,VEG,OTT,Adin Hill,hillad01,VEG,--,1,3,2,0.667,0,0,6:25
202312170VEG,VEG,OTT,Logan Thompson,thomplo01,VEG,W,2,22,20,0.909,0,0,53:03:00
202312280VEG,VEG,LAK,Cam Talbot,talboca01,LAK,L,3,32,29,0.906,0,0,57:58:00
202312280VEG,VEG,LAK,Logan Thompson,thomplo01,VEG,W,2,34,32,0.941,0,0,60:00:00
202401040VEG,VEG,FLA,Sergei Bobrovsky,bobrose01,FLA,W,1,27,26,0.963,0,0,59:57:00
202401040VEG,VEG,FLA,Logan Thompson,thomplo01,VEG,L,4,36,32,0.889,0,0,60:00:00
202401060VEG,VEG,NYI,Ilya Sorokin,sorokil01,NYI,L,5,30,25,0.833,0,0,60:00:00
202401060VEG,VEG,NYI,Logan Thompson,thomplo01,VEG,W,2,29,27,0.931,0,0,60:00:00
202401110VEG,VEG,BOS,Jeremy Swayman,swaymje01,BOS,O,2,25,23,0.92,0,0,60:46:00
202401110VEG,VEG,BOS,Logan Thompson,thomplo01,VEG,W,1,33,32,0.97,0,0,60:46:00
202401130VEG,VEG,CGY,Jacob Markström,marksja02,CGY,W,1,32,31,0.969,0,0,60:00:00
202401130VEG,VEG,CGY,Logan Thompson,thomplo01,VEG,L,3,26,23,0.885,0,0,57:59:00
202401150VEG,VEG,NSH,Juuse Saros,sarosju01,NSH,L,3,28,25,0.893,0,0,56:52:00
202401150VEG,VEG,NSH,Empty Net,--,NSH,--,1,1,0,0,0,0,0
202401150VEG,VEG,NSH,Logan Thompson,thomplo01,VEG,W,1,35,34,0.971,0,0,59:54:00
202401180VEG,VEG,NYR,Igor Shesterkin,shestig01,NYR,L,4,25,21,0.84,0,0,57:32:00
202401180VEG,VEG,NYR,Empty Net,--,NYR,--,1,1,0,0,0,0,0
202401180VEG,VEG,NYR,Logan Thompson,thomplo01,VEG,W,1,30,29,0.967,0,0,59:55:00
202401200VEG,VEG,PIT,Tristan Jarry,jarrytr01,PIT,L,3,29,26,0.897,0,0,58:50:00
202401200VEG,VEG,PIT,Logan Thompson,thomplo01,VEG,W,2,25,23,0.92,0,0,59:56:00
202402060VEG,VEG,EDM,Stuart Skinner,skinnst01,EDM,L,2,25,23,0.92,0,0,58:24:00
202402060VEG,VEG,EDM,Empty Net,--,EDM,--,1,1,0,0,0,0,0
202402060VEG,VEG,EDM,Adin Hill,hillad01,VEG,W,1,31,30,0.968,0,0,60:00:00
202402120VEG,VEG,MIN,Filip Gustavsson,gustafi01,MIN,W,3,30,27,0.9,0,0,60:00:00
202402120VEG,VEG,MIN,Adin Hill,hillad01,VEG,L,4,28,24,0.857,0,0,57:43:00
202402120VEG,VEG,MIN,Empty Net,--,VEG,--,1,1,0,0,0,0,0
202402170VEG,VEG,CAR,Spencer Martin,martisp01,CAR,W,1,30,29,0.967,0,0,60:00:00
202402170VEG,VEG,CAR,Adin Hill,hillad01,VEG,L,3,28,25,0.893,0,0,58:09:00
202402200VEG,VEG,NSH,Kevin Lankinen,lankike01,NSH,W,3,26,23,0.885,0,0,59:52:00
202402200VEG,VEG,NSH,Adin Hill,hillad01,VEG,L,4,39,35,0.897,0,0,58:48:00
202402200VEG,VEG,NSH,Empty Net,--,VEG,--,1,1,0,0,0,0,0
202402220VEG,VEG,TOR,Martin Jones,jonesma02,TOR,W,3,26,23,0.885,0,0,60:00:00
202402220VEG,VEG,TOR,Adin Hill,hillad01,VEG,--,3,20,17,0.85,0,0,14:20
202402220VEG,VEG,TOR,Logan Thompson,thomplo01,VEG,L,4,22,18,0.818,0,0,45:40:00
202403070VEG,VEG,VAN,Thatcher Demko,demkoth01,VAN,W,1,28,27,0.964,0,0,60:00:00
202403070VEG,VEG,VAN,Adin Hill,hillad01,VEG,L,3,35,32,0.914,0,0,57:25:00
202403090VEG,VEG,DET,James Reimer,reimeja01,DET,L,4,35,31,0.886,0,0,58:08:00
202403090VEG,VEG,DET,Empty Net,--,DET,--,1,1,0,0,0,0,0
202403090VEG,VEG,DET,Adin Hill,hillad01,VEG,W,3,26,23,0.885,0,0,60:00:00
202403170VEG,VEG,NJD,Jake Allen,allenja01,NJD,L,2,36,34,0.944,0,0,58:41:00
202403170VEG,VEG,NJD,Empty Net,--,NJD,--,1,1,0,0,0,0,0
202403170VEG,VEG,NJD,Logan Thompson,thomplo01,VEG,W,1,21,20,0.952,0,0,59:42:00
202403190VEG,VEG,TBL,Andrei Vasilevskiy,vasilan02,TBL,W,3,27,24,0.889,0,0,60:00:00
202403190VEG,VEG,TBL,Adin Hill,hillad01,VEG,L,4,20,16,0.8,0,0,59:42:00
202403190VEG,VEG,TBL,Empty Net,--,VEG,--,1,1,0,0,0,0,0
202403210VEG,VEG,SEA,Philipp Grubauer,grubaph01,SEA,L,2,36,34,0.944,0,0,59:18:00
202403210VEG,VEG,SEA,Empty Net,--,SEA,--,1,1,0,0,0,0,0
202403210VEG,VEG,SEA,Logan Thompson,thomplo01,VEG,W,1,22,21,0.955,0,0,60:00:00
202403230VEG,VEG,CBJ,Daniil Tarasov,tarasda02,CBJ,L,4,47,43,0.915,0,0,60:00:00
202403230VEG,VEG,CBJ,Adin Hill,hillad01,VEG,W,1,13,12,0.923,0,0,44:00:00
202403230VEG,VEG,CBJ,Logan Thompson,thomplo01,VEG,--,1,9,8,0.889,0,0,16:00
202404020VEG,VEG,VAN,Casey DeSmith,desmica01,VAN,L,6,30,24,0.8,0,0,60:00:00
202404020VEG,VEG,VAN,Logan Thompson,thomplo01,VEG,W,3,30,27,0.9,0,0,60:00:00
202404120VEG,VEG,MIN,Marc-André Fleury,fleurma01,MIN,L,7,30,23,0.767,0,0,59:54:00
202404120VEG,VEG,MIN,Logan Thompson,thomplo01,VEG,W,2,27,25,0.926,0,0,59:34:00
202404140VEG,VEG,COL,Alexandar Georgiev,georgal01,COL,O,4,30,26,0.867,0,0,61:23:00
202404140VEG,VEG,COL,Adin Hill,hillad01,VEG,W,3,24,21,0.875,0,0,61:23:00
202404160VEG,VEG,CHI,Petr Mrázek,mrazepe01,CHI,L,2,36,34,0.944,0,0,59:24:00
202404160VEG,VEG,CHI,Empty Net,--,CHI,--,1,1,0,0,0,0,0
202404160VEG,VEG,CHI,Logan Thompson,thomplo01,VEG,W,1,23,22,0.957,0,0,60:00:00
202404180VEG,VEG,ANA,Lukáš Dostál,dostalu01,ANA,W,1,33,32,0.97,0,0,60:00:00
202404180VEG,VEG,ANA,Adin Hill,hillad01,VEG,L,3,22,19,0.864,0,0,58:11:00
202404180VEG,VEG,ANA,Empty Net,--,VEG,--,1,1,0,0,0,0,0
202310140WPG,WPG,FLA,Sergei Bobrovsky,bobrose01,FLA,L,5,34,29,0.853,0,0,57:57:00
202310140WPG,WPG,FLA,Empty Net,--,FLA,--,1,1,0,0,0,0,0
202310140WPG,WPG,FLA,Connor Hellebuyck,helleco01,WPG,W,4,33,29,0.879,0,0,59:52:00
202310170WPG,WPG,LAK,Cam Talbot,talboca01,LAK,W,1,27,26,0.963,0,2,60:00:00
202310170WPG,WPG,LAK,Connor Hellebuyck,helleco01,WPG,L,5,29,24,0.828,0,0,59:55:00
202310190WPG,WPG,VEG,Logan Thompson,thomplo01,VEG,W,3,39,36,0.923,0,0,59:59:00
202310190WPG,WPG,VEG,Laurent Brossoit,brossla01,WPG,L,4,26,22,0.846,0,0,59:24:00
202310190WPG,WPG,VEG,Empty Net,--,WPG,--,1,1,0,0,0,0,0
202310240WPG,WPG,STL,Jordan Binnington,binnijo01,STL,L,3,29,26,0.897,0,0,58:58:00
202310240WPG,WPG,STL,Empty Net,--,STL,--,1,1,0,0,0,0,0
202310240WPG,WPG,STL,Connor Hellebuyck,helleco01,WPG,W,2,20,18,0.9,0,0,59:32:00
202310300WPG,WPG,NYR,Igor Shesterkin,shestig01,NYR,W,2,29,27,0.931,0,0,64:11:00
202310300WPG,WPG,NYR,Connor Hellebuyck,helleco01,WPG,O,3,26,23,0.885,0,0,64:34:00
202311090WPG,WPG,NSH,Juuse Saros,sarosju01,NSH,L,5,36,31,0.861,0,0,57:46:00
202311090WPG,WPG,NSH,Empty Net,--,NSH,--,1,1,0,0,0,0,0
202311090WPG,WPG,NSH,Laurent Brossoit,brossla01,WPG,W,3,23,20,0.87,0,0,60:00:00
202311110WPG,WPG,DAL,Scott Wedgewood,wedgesc01,DAL,W,2,33,31,0.939,0,0,60:00:00
202311110WPG,WPG,DAL,Connor Hellebuyck,helleco01,WPG,L,3,29,26,0.897,0,0,58:37:00
202311140WPG,WPG,NJD,Akira Schmid,schmiak01,NJD,L,5,30,25,0.833,0,0,59:46:00
202311140WPG,WPG,NJD,Empty Net,--,NJD,--,1,1,0,0,0,0,0
202311140WPG,WPG,NJD,Connor Hellebuyck,helleco01,WPG,W,3,34,31,0.912,0,0,59:51:00
202311170WPG,WPG,BUF,Eric Comrie,comrier01,BUF,L,3,18,15,0.833,0,0,59:20:00
202311170WPG,WPG,BUF,Connor Hellebuyck,helleco01,WPG,W,2,28,26,0.929,0,0,60:00:00
202311180WPG,WPG,ARI,Karel Vejmelka,vejmeka01,ARI,L,4,25,21,0.84,0,0,58:56:00
202311180WPG,WPG,ARI,Empty Net,--,ARI,--,1,1,0,0,0,0,0
202311180WPG,WPG,ARI,Laurent Brossoit,brossla01,WPG,W,2,18,16,0.889,0,0,60:00:00
202311280WPG,WPG,DAL,Jake Oettinger,oettija01,DAL,W,0,27,27,1,1,0,59:45:00
202311280WPG,WPG,DAL,Connor Hellebuyck,helleco01,WPG,L,2,21,19,0.905,0,0,58:47:00
202311300WPG,WPG,EDM,Stuart Skinner,skinnst01,EDM,W,1,26,25,0.962,0,0,59:54:00
202311300WPG,WPG,EDM,Connor Hellebuyck,helleco01,WPG,L,2,38,36,0.947,0,0,58:57:00
202311300WPG,WPG,EDM,Empty Net,--,WPG,--,1,1,0,0,0,0,0
202312020WPG,WPG,CHI,Arvid Söderblom,soderar01,CHI,L,3,28,25,0.893,0,0,58:13:00
202312020WPG,WPG,CHI,Connor Hellebuyck,helleco01,WPG,W,1,21,20,0.952,0,0,59:51:00
202312040WPG,WPG,CAR,Antti Raanta,raantan01,CAR,L,2,22,20,0.909,0,0,57:54:00
202312040WPG,WPG,CAR,Laurent Brossoit,brossla01,WPG,W,1,43,42,0.977,0,0,60:00:00
202312160WPG,WPG,COL,Ivan Prosvetov,prosviv01,COL,L,5,24,19,0.792,0,0,56:16:00
202312160WPG,WPG,COL,Empty Net,--,COL,--,1,1,0,0,0,0,0
202312160WPG,WPG,COL,Connor Hellebuyck,helleco01,WPG,W,2,32,30,0.938,0,0,60:00:00
202312180WPG,WPG,MTL,Jake Allen,allenja01,MTL,W,2,32,30,0.938,0,0,61:09:00
202312180WPG,WPG,MTL,Connor Hellebuyck,helleco01,WPG,O,3,26,23,0.885,0,0,61:09:00
202312200WPG,WPG,DET,James Reimer,reimeja01,DET,L,5,41,36,0.878,0,0,60:00:00
202312200WPG,WPG,DET,Laurent Brossoit,brossla01,WPG,W,2,28,26,0.929,0,0,60:00:00
202312220WPG,WPG,BOS,Jeremy Swayman,swaymje01,BOS,L,5,33,28,0.848,0,0,60:00:00
202312220WPG,WPG,BOS,Connor Hellebuyck,helleco01,WPG,W,1,25,24,0.96,0,0,60:00:00
202312300WPG,WPG,MIN,Filip Gustavsson,gustafi01,MIN,L,3,22,19,0.864,0,0,40:00:00
202312300WPG,WPG,MIN,Marc-André Fleury,fleurma01,MIN,--,1,10,9,0.9,0,0,17:29
202312300WPG,WPG,MIN,Connor Hellebuyck,helleco01,WPG,W,2,36,34,0.944,0,0,59:52:00
202401020WPG,WPG,TBL,Andrei Vasilevskiy,vasilan02,TBL,L,3,27,24,0.889,0,2,58:53:00
202401020WPG,WPG,TBL,Empty Net,--,TBL,--,1,1,0,0,0,0,0
202401020WPG,WPG,TBL,Connor Hellebuyck,helleco01,WPG,W,2,34,32,0.941,0,2,59:42:00
202401090WPG,WPG,CBJ,Daniil Tarasov,tarasda02,CBJ,L,5,23,18,0.783,0,0,60:00:00
202401090WPG,WPG,CBJ,Connor Hellebuyck,helleco01,WPG,W,0,29,29,1,1,0,60:00:00
202401110WPG,WPG,CHI,Petr Mrázek,mrazepe01,CHI,L,2,28,26,0.929,0,0,59:08:00
202401110WPG,WPG,CHI,Laurent Brossoit,brossla01,WPG,W,1,21,20,0.952,0,0,59:12:00
202401130WPG,WPG,PHI,Samuel Ersson,erssosa01,PHI,W,0,35,35,1,1,0,59:55:00
202401130WPG,WPG,PHI,Connor Hellebuyck,helleco01,WPG,L,2,36,34,0.944,0,0,57:24:00
202401160WPG,WPG,NYI,Ilya Sorokin,sorokil01,NYI,L,3,43,40,0.93,0,0,58:16:00
202401160WPG,WPG,NYI,Empty Net,--,NYI,--,1,1,0,0,0,0,0
202401160WPG,WPG,NYI,Connor Hellebuyck,helleco01,WPG,W,2,37,35,0.946,0,0,59:54:00
202401270WPG,WPG,TOR,Ilya Samsonov,samsoil01,TOR,W,2,26,24,0.923,0,0,60:00:00
202401270WPG,WPG,TOR,Connor Hellebuyck,helleco01,WPG,L,3,29,26,0.897,0,0,59:43:00
202401270WPG,WPG,TOR,Empty Net,--,WPG,--,1,1,0,0,0,0,0
202402100WPG,WPG,PIT,Tristan Jarry,jarrytr01,PIT,L,2,31,29,0.935,0,0,58:35:00
202402100WPG,WPG,PIT,Connor Hellebuyck,helleco01,WPG,W,1,36,35,0.972,0,0,60:00:00
202402140WPG,WPG,SJS,Kaapo Kähkönen,kahkoka01,SJS,L,1,39,38,0.974,0,0,59:02:00
202402140WPG,WPG,SJS,Connor Hellebuyck,helleco01,WPG,W,0,17,17,1,1,0,59:39:00
202402200WPG,WPG,MIN,Marc-André Fleury,fleurma01,MIN,L,5,29,24,0.828,0,0,59:40:00
202402200WPG,WPG,MIN,Empty Net,--,MIN,--,1,1,0,0,0,0,0
202402200WPG,WPG,MIN,Laurent Brossoit,brossla01,WPG,W,3,39,36,0.923,0,0,59:45:00
202402250WPG,WPG,ARI,Connor Ingram,ingraco01,ARI,O,4,32,28,0.875,0,0,60:33:00
202402250WPG,WPG,ARI,Connor Hellebuyck,helleco01,WPG,W,3,32,29,0.906,0,0,60:33:00
202402270WPG,WPG,STL,Joel Hofer,hoferjo01,STL,L,4,32,28,0.875,0,0,56:11:00
202402270WPG,WPG,STL,Laurent Brossoit,brossla01,WPG,W,2,38,36,0.947,0,0,60:00:00
202403050WPG,WPG,SEA,Joey Daccord,daccojo01,SEA,W,3,33,30,0.909,0,0,60:00:00
202403050WPG,WPG,SEA,Connor Hellebuyck,helleco01,WPG,L,4,24,20,0.833,0,0,57:53:00
202403110WPG,WPG,WSH,Charlie Lindgren,lindgch01,WSH,L,3,29,26,0.897,0,0,60:00:00
202403110WPG,WPG,WSH,Connor Hellebuyck,helleco01,WPG,W,0,23,23,1,1,0,60:00:00
202403130WPG,WPG,NSH,Juuse Saros,sarosju01,NSH,W,2,29,27,0.931,0,0,59:56:00
202403130WPG,WPG,NSH,Connor Hellebuyck,helleco01,WPG,L,4,38,34,0.895,0,0,58:32:00
202403150WPG,WPG,ANA,John Gibson,gibsojo02,ANA,L,6,38,32,0.842,0,0,59:36:00
202403150WPG,WPG,ANA,Laurent Brossoit,brossla01,WPG,W,0,21,21,1,1,0,60:00:00
202403260WPG,WPG,EDM,Stuart Skinner,skinnst01,EDM,W,3,25,22,0.88,0,0,61:13:00
202403260WPG,WPG,EDM,Connor Hellebuyck,helleco01,WPG,O,4,42,38,0.905,0,0,61:19:00
202403280WPG,WPG,VEG,Logan Thompson,thomplo01,VEG,W,1,40,39,0.975,0,0,59:53:00
202403280WPG,WPG,VEG,Connor Hellebuyck,helleco01,WPG,L,2,25,23,0.92,0,0,58:37:00
202403280WPG,WPG,VEG,Empty Net,--,WPG,--,2,2,0,0,0,0,0
202403300WPG,WPG,OTT,Joonas Korpisalo,korpijo01,OTT,W,2,30,28,0.933,0,0,60:00:00
202403300WPG,WPG,OTT,Connor Hellebuyck,helleco01,WPG,L,3,27,24,0.889,0,0,58:29:00
202404010WPG,WPG,LAK,Cam Talbot,talboca01,0,L,4,32,28,0.875,0,0,58:43:00
202404010WPG,WPG,LAK,Laurent Brossoit,brossla01,0,W,3,28,25,0.893,0,0,60:00:00
202404040WPG,WPG,CGY,Dustin Wolf,wolfdu01,0,0,4,44,40,0.909,0,0,58:01:00
202404040WPG,WPG,CGY,Empty Net,--,0,0,1,1,0,0,0,0,0
202404040WPG,WPG,CGY,Connor Hellebuyck,helleco01,0,0,2,33,31,0.939,0,0,59:55:00
202404160WPG,WPG,SEA,Philipp Grubauer,grubaph01,0,L,4,24,20,0.833,0,0,59:14:00
202404160WPG,WPG,SEA,Connor Hellebuyck,helleco01,0,W,3,23,20,0.87,0,0,59:38:00
202404180WPG,WPG,VAN,Thatcher Demko,demkoth01,0,0,3,25,22,0.88,0,0,59:44:00
202404180WPG,WPG,VAN,Empty Net,--,0,0,1,1,0,0,0,0,0
202404180WPG,WPG,VAN,Laurent Brossoit,brossla01,0,0,2,20,18,0.9,0,2,60:00:00
202310130WSH,WSH,PIT,Tristan Jarry,jarrytr01,PIT,W,0,19,19,1,1,0,60:00:00
202310130WSH,WSH,PIT,Charlie Lindgren,lindgch01,WSH,L,4,35,31,0.886,0,0,59:56:00
202310160WSH,WSH,CGY,Jacob Markström,marksja02,CGY,O,2,23,21,0.913,0,0,64:48:00
202310160WSH,WSH,CGY,Darcy Kuemper,kuempda01,WSH,W,2,40,38,0.95,0,0,65:00:00
202310240WSH,WSH,TOR,Joseph Woll,wolljo01,TOR,W,1,38,37,0.974,0,0,59:33:00
202310240WSH,WSH,TOR,Darcy Kuemper,kuempda01,WSH,L,4,17,13,0.765,0,0,59:30:00
202310270WSH,WSH,MIN,Marc-André Fleury,fleurma01,MIN,O,2,33,31,0.939,0,0,64:13:00
