Season,Date,Game_ID,Player,Player_ID,Team,Location,Opp,Result,GA,SA,SV,SV%,TOI
2023-24,12/9/2023,202312090DAL,Logan Thompson,thomplo01,VEG,@,DAL,W,1,20,19,95.00%,59.35
2023-24,12/12/2023,202312120VEG,Logan Thompson,thomplo01,VEG,vs,CGY,W,4,31,27,87.00%,61.18
2023-24,12/15/2023,202312150VEG,Logan Thompson,thomplo01,VEG,vs,BUF,L,4,26,22,85.00%,59.22
2023-24,12/17/2023,202312170VEG,Logan Thompson,thomplo01,VEG,vs,OTT,W,2,22,20,91.00%,53.05
2023-24,12/19/2023,202312190CAR,Logan Thompson,thomplo01,VEG,@,CAR,L,6,29,23,79.00%,44.73
2023-24,12/27/2023,202312270ANA,Logan Thompson,thomplo01,VEG,@,ANA,L,5,26,21,81.00%,56.95
2023-24,12/28/2023,202312280VEG,Logan Thompson,thomplo01,VEG,vs,LAK,W,2,34,32,94.00%,60.00
2023-24,1/1/2024,202401010SEA,Logan Thompson,thomplo01,VEG,@,SEA,L,3,27,24,89.00%,57.00
2023-24,1/4/2024,202401040VEG,Logan Thompson,thomplo01,VEG,vs,FLA,L,4,36,32,89.00%,60.00
2023-24,1/6/2024,202401060VEG,Logan Thompson,thomplo01,VEG,vs,NYI,W,2,29,27,93.00%,60.00
2023-24,1/11/2024,202401110VEG,Logan Thompson,thomplo01,VEG,vs,BOS,W,1,33,32,97.00%,60.77
2023-24,1/13/2024,202401130VEG,Logan Thompson,thomplo01,VEG,vs,CGY,L,3,26,23,89.00%,57.98
2023-24,1/15/2024,202401150VEG,Logan Thompson,thomplo01,VEG,vs,NSH,W,1,35,34,97.00%,59.90
2023-24,1/18/2024,202401180VEG,Logan Thompson,thomplo01,VEG,vs,NYR,W,1,30,29,97.00%,59.92
2023-24,1/20/2024,202401200VEG,Logan Thompson,thomplo01,VEG,vs,PIT,W,2,25,23,92.00%,59.93
2023-24,1/22/2024,202401220NJD,Logan Thompson,thomplo01,VEG,@,NJD,L-OT,6,38,32,84.00%,62.58
2023-24,1/27/2024,202401270DET,Logan Thompson,thomplo01,VEG,@,DET,L,4,28,24,86.00%,58.47
2023-24,2/19/2024,202402190SJS,Logan Thompson,thomplo01,VEG,@,SJS,W,0,29,29,100.00%,59.83
2023-24,2/22/2024,202402220VEG,Logan Thompson,thomplo01,VEG,vs,TOR,L,4,22,18,82.00%,45.67
2023-24,2/24/2024,202402240OTT,Logan Thompson,thomplo01,VEG,@,OTT,L-SO,3,33,30,91.00%,64.53
2023-24,3/2/2024,202403020BUF,Logan Thompson,thomplo01,VEG,@,BUF,L,7,35,28,80.00%,59.97
2023-24,3/17/2024,202403170VEG,Logan Thompson,thomplo01,VEG,vs,NJD,W,1,21,20,95.00%,59.70
2023-24,3/21/2024,202403210VEG,Logan Thompson,thomplo01,VEG,vs,SEA,W,1,22,21,96.00%,60.00
2023-24,3/23/2024,202403230VEG,Logan Thompson,thomplo01,VEG,vs,CBJ,W,1,9,8,89.00%,16.00
2023-24,3/25/2024,202403250STL,Logan Thompson,thomplo01,VEG,@,STL,W,1,32,31,97.00%,60.82
2023-24,3/28/2024,202403280WPG,Logan Thompson,thomplo01,VEG,@,WPG,W,1,40,39,98.00%,59.88
2023-24,3/30/2024,202403300MIN,Logan Thompson,thomplo01,VEG,@,MIN,W,1,33,32,97.00%,63.50
2023-24,4/2/2024,202404020VEG,Logan Thompson,thomplo01,VEG,vs,VAN,W,3,30,27,90.00%,60.00
2023-24,4/5/2024,202404050ARI,Logan Thompson,thomplo01,VEG,@,ARI,L,6,31,25,81.00%,59.90
2023-24,4/8/2024,202404080VAN,Logan Thompson,thomplo01,VEG,@,VAN,L,4,30,26,87.00%,58.17
2023-24,4/12/2024,202404120VEG,Logan Thompson,thomplo01,VEG,vs,MIN,W,2,27,25,93.00%,59.57
2023-24,4/16/2024,202404160VEG,Logan Thompson,thomplo01,VEG,vs,CHI,W,1,23,22,96.00%,60.00
2023-24,10/15/2023,202310150OTT,Matt Tomkins,tomkima01,TBL,@,OTT,L,4,37,33,89.00%,58.47
2023-24,11/2/2023,202311020CBJ,Matt Tomkins,tomkima01,TBL,@,CBJ,L,3,27,24,89.00%,57.78
2023-24,11/7/2023,202311070MTL,Matt Tomkins,tomkima01,TBL,@,MTL,W,3,26,23,89.00%,60.00
2023-24,4/4/2024,202404040MTL,Matt Tomkins,tomkima01,TBL,@,MTL,W,4,30,26,87.00%,60.00
2023-24,4/11/2024,202404110TBL,Matt Tomkins,tomkima01,TBL,vs,OTT,L-SO,2,27,25,93.00%,64.57
2023-24,4/17/2024,202404170TBL,Matt Tomkins,tomkima01,TBL,vs,TOR,W,4,38,34,90.00%,59.40
2023-24,10/11/2023,202310110BOS,Linus Ullmark,ullmali01,BOS,vs,CHI,W,1,21,20,95.00%,59.88
2023-24,10/19/2023,202310190SJS,Linus Ullmark,ullmali01,BOS,@,SJS,W,1,27,26,96.00%,60.00
2023-24,10/22/2023,202310220ANA,Linus Ullmark,ullmali01,BOS,@,ANA,W,1,31,30,97.00%,60.00
2023-24,10/26/2023,202310260BOS,Linus Ullmark,ullmali01,BOS,vs,ANA,L-OT,4,32,28,88.00%,61.45
2023-24,10/30/2023,202310300BOS,Linus Ullmark,ullmali01,BOS,vs,FLA,W,2,37,35,95.00%,63.60
2023-24,11/4/2023,202311040DET,Linus Ullmark,ullmali01,BOS,@,DET,L,5,40,35,88.00%,59.80
2023-24,11/9/2023,202311090BOS,Linus Ullmark,ullmali01,BOS,vs,NYI,W,2,29,27,93.00%,60.00
2023-24,11/14/2023,202311140BUF,Linus Ullmark,ullmali01,BOS,@,BUF,W,2,34,32,94.00%,59.35
2023-24,11/22/2023,202311220FLA,Linus Ullmark,ullmali01,BOS,@,FLA,W,1,28,27,96.00%,60.00
2023-24,11/25/2023,202311250NYR,Linus Ullmark,ullmali01,BOS,@,NYR,L,7,40,33,83.00%,60.00
2023-24,11/27/2023,202311270CBJ,Linus Ullmark,ullmali01,BOS,@,CBJ,L,2,20,18,90.00%,32.75
2023-24,12/2/2023,202312020TOR,Linus Ullmark,ullmali01,BOS,@,TOR,W,3,40,37,93.00%,64.87
2023-24,12/7/2023,202312070BOS,Linus Ullmark,ullmali01,BOS,vs,BUF,L,3,35,32,91.00%,56.57
2023-24,12/9/2023,202312090BOS,Linus Ullmark,ullmali01,BOS,vs,ARI,W,3,33,30,91.00%,59.78
2023-24,12/15/2023,202312150NYI,Linus Ullmark,ullmali01,BOS,@,NYI,W,4,37,33,89.00%,65.00
2023-24,12/19/2023,202312190BOS,Linus Ullmark,ullmali01,BOS,vs,MIN,L-OT,4,30,26,87.00%,62.12
2023-24,12/23/2023,202312230MIN,Linus Ullmark,ullmali01,BOS,@,MIN,L,3,35,32,91.00%,58.27
2023-24,12/30/2023,202312300BOS,Linus Ullmark,ullmali01,BOS,vs,NJD,W,2,33,31,94.00%,60.00
2023-24,1/2/2024,202401020CBJ,Linus Ullmark,ullmali01,BOS,@,CBJ,W,1,27,26,96.00%,59.88
2023-24,1/6/2024,202401060BOS,Linus Ullmark,ullmali01,BOS,vs,TBL,W,3,26,23,89.00%,60.00
2023-24,1/9/2024,202401090ARI,Linus Ullmark,ullmali01,BOS,@,ARI,L-OT,3,35,32,91.00%,62.10
2023-24,1/20/2024,202401200BOS,Linus Ullmark,ullmali01,BOS,vs,MTL,W,4,21,17,81.00%,60.00
2023-24,1/24/2024,202401240BOS,Linus Ullmark,ullmali01,BOS,vs,CAR,L,3,33,30,91.00%,57.67
2023-24,1/27/2024,202401270PHI,Linus Ullmark,ullmali01,BOS,@,PHI,W,2,37,35,95.00%,60.00
2023-24,2/8/2024,202402080BOS,Linus Ullmark,ullmali01,BOS,vs,VAN,W,0,17,17,100.00%,59.60
2023-24,2/13/2024,202402130BOS,Linus Ullmark,ullmali01,BOS,vs,TBL,L-SO,2,25,23,92.00%,64.42
2023-24,2/17/2024,202402170BOS,Linus Ullmark,ullmali01,BOS,vs,LAK,L-OT,5,35,30,86.00%,64.55
2023-24,2/22/2024,202402220CGY,Linus Ullmark,ullmali01,BOS,@,CGY,L-OT,3,30,27,90.00%,63.68
2023-24,2/26/2024,202402260SEA,Linus Ullmark,ullmali01,BOS,@,SEA,L-SO,3,27,24,89.00%,65.00
2023-24,3/2/2024,202403020NYI,Linus Ullmark,ullmali01,BOS,@,NYI,L,5,26,21,81.00%,60.00
2023-24,3/5/2024,202403050BOS,Linus Ullmark,ullmali01,BOS,vs,EDM,L-OT,2,26,24,92.00%,62.30
2023-24,3/9/2024,202403090BOS,Linus Ullmark,ullmali01,BOS,vs,PIT,W,1,39,38,97.00%,59.08
2023-24,3/14/2024,202403140MTL,Linus Ullmark,ullmali01,BOS,@,MTL,W,1,19,18,95.00%,60.42
2023-24,3/19/2024,202403190BOS,Linus Ullmark,ullmali01,BOS,vs,OTT,W,2,31,29,94.00%,60.00
2023-24,3/23/2024,202403230PHI,Linus Ullmark,ullmali01,BOS,@,PHI,L,3,29,26,90.00%,58.52
2023-24,3/27/2024,202403270TBL,Linus Ullmark,ullmali01,BOS,@,TBL,L,2,30,28,93.00%,59.60
2023-24,4/2/2024,202404020NSH,Linus Ullmark,ullmali01,BOS,@,NSH,W,0,31,31,100.00%,60.00
2023-24,4/6/2024,202404060BOS,Linus Ullmark,ullmali01,BOS,vs,FLA,W,2,30,28,93.00%,61.48
2023-24,4/13/2024,202404130PIT,Linus Ullmark,ullmali01,BOS,@,PIT,W,4,32,28,88.00%,60.00
2023-24,4/16/2024,202404160BOS,Linus Ullmark,ullmali01,BOS,vs,OTT,L,2,19,17,90.00%,58.40
2023-24,10/12/2023,202310120NJD,Vítek Vaněček,vanecvi01,NJD,vs,DET,W,3,35,32,91.00%,59.97
2023-24,10/16/2023,202310160NJD,Vítek Vaněček,vanecvi01,NJD,vs,FLA,L,4,30,26,87.00%,56.00
2023-24,10/24/2023,202310240MTL,Vítek Vaněček,vanecvi01,NJD,@,MTL,W,2,29,27,93.00%,59.65
2023-24,10/25/2023,202310250NJD,Vítek Vaněček,vanecvi01,NJD,vs,WSH,L,2,16,14,88.00%,37.22
2023-24,10/27/2023,202310270NJD,Vítek Vaněček,vanecvi01,NJD,vs,BUF,W,4,27,23,85.00%,60.00
2023-24,10/29/2023,202310290NJD,Vítek Vaněček,vanecvi01,NJD,vs,MIN,W,3,34,31,91.00%,60.00
2023-24,11/2/2023,202311020MIN,Vítek Vaněček,vanecvi01,NJD,@,MIN,W,3,25,22,88.00%,60.00
2023-24,11/5/2023,202311050CHI,Vítek Vaněček,vanecvi01,NJD,@,CHI,W,2,34,32,94.00%,59.92
2023-24,11/7/2023,202311070COL,Vítek Vaněček,vanecvi01,NJD,@,COL,L,5,31,26,84.00%,58.47
2023-24,11/10/2023,202311100NJD,Vítek Vaněček,vanecvi01,NJD,vs,WSH,L,2,5,3,60.00%,10.62
2023-24,11/16/2023,202311160PIT,Vítek Vaněček,vanecvi01,NJD,@,PIT,W,2,23,21,91.00%,59.95
2023-24,11/18/2023,202311180NJD,Vítek Vaněček,vanecvi01,NJD,vs,NYR,L,4,34,30,88.00%,57.60
2023-24,11/22/2023,202311220DET,Vítek Vaněček,vanecvi01,NJD,@,DET,L,4,28,24,86.00%,59.52
2023-24,11/25/2023,202311250NJD,Vítek Vaněček,vanecvi01,NJD,vs,BUF,W,2,12,10,83.00%,59.40
2023-24,11/28/2023,202311280NJD,Vítek Vaněček,vanecvi01,NJD,vs,NYI,W,4,18,14,78.00%,33.08
2023-24,12/5/2023,202312050VAN,Vítek Vaněček,vanecvi01,NJD,@,VAN,W,5,33,28,85.00%,59.62
2023-24,12/9/2023,202312090CGY,Vítek Vaněček,vanecvi01,NJD,@,CGY,W,2,25,23,92.00%,59.87
2023-24,12/13/2023,202312130NJD,Vítek Vaněček,vanecvi01,NJD,vs,BOS,W,1,24,23,96.00%,62.78
2023-24,12/19/2023,202312190NJD,Vítek Vaněček,vanecvi01,NJD,vs,PHI,L-OT,3,26,23,89.00%,63.42
2023-24,12/21/2023,202312210NJD,Vítek Vaněček,vanecvi01,NJD,vs,EDM,L,4,32,28,88.00%,54.60
2023-24,12/23/2023,202312230NJD,Vítek Vaněček,vanecvi01,NJD,vs,DET,W,2,24,22,92.00%,60.00
2023-24,12/27/2023,202312270NJD,Vítek Vaněček,vanecvi01,NJD,vs,CBJ,W,3,29,26,90.00%,61.77
2023-24,12/30/2023,202312300BOS,Vítek Vaněček,vanecvi01,NJD,@,BOS,L,5,31,26,84.00%,60.00
2023-24,1/5/2024,202401050NJD,Vítek Vaněček,vanecvi01,NJD,vs,CHI,W,2,25,23,92.00%,59.85
2023-24,1/11/2024,202401110TBL,Vítek Vaněček,vanecvi01,NJD,@,TBL,L-OT,4,20,16,80.00%,61.87
2023-24,1/19/2024,202401190CBJ,Vítek Vaněček,vanecvi01,NJD,@,CBJ,W,1,30,29,97.00%,59.75
2023-24,1/22/2024,202401220NJD,Vítek Vaněček,vanecvi01,NJD,vs,VEG,W,5,32,27,84.00%,62.58
2023-24,1/25/2024,202401250CAR,Vítek Vaněček,vanecvi01,NJD,@,CAR,L,0,11,11,100.00%,34.28
2023-24,1/27/2024,202401270TBL,Vítek Vaněček,vanecvi01,NJD,@,TBL,L,4,40,36,90.00%,58.28
2023-24,2/6/2024,202402060NJD,Vítek Vaněček,vanecvi01,NJD,vs,COL,W,3,38,35,92.00%,60.00
2023-24,2/8/2024,202402080NJD,Vítek Vaněček,vanecvi01,NJD,vs,CGY,L,4,29,25,86.00%,58.10
2023-24,2/10/2024,202402100CAR,Vítek Vaněček,vanecvi01,NJD,@,CAR,L-OT,1,32,31,97.00%,63.67
2023-24,10/21/2023,202310210BUF,Semyon Varlamov,varlasi01,NYI,@,BUF,L,3,42,39,93.00%,59.12
2023-24,10/28/2023,202310280CBJ,Semyon Varlamov,varlasi01,NYI,@,CBJ,W,0,34,34,100.00%,60.00
2023-24,11/2/2023,202311020WSH,Semyon Varlamov,varlasi01,NYI,@,WSH,W,0,32,32,100.00%,60.00
2023-24,11/7/2023,202311070NYI,Semyon Varlamov,varlasi01,NYI,vs,MIN,L,4,31,27,87.00%,57.60
2023-24,11/11/2023,202311110NYI,Semyon Varlamov,varlasi01,NYI,vs,WSH,L,3,27,24,89.00%,56.70
2023-24,11/16/2023,202311160SEA,Semyon Varlamov,varlasi01,NYI,@,SEA,L-SO,3,32,29,91.00%,64.58
2023-24,11/24/2023,202311240OTT,Semyon Varlamov,varlasi01,NYI,@,OTT,W,3,31,28,90.00%,60.00
2023-24,11/30/2023,202311300CAR,Semyon Varlamov,varlasi01,NYI,@,CAR,W,4,43,39,91.00%,62.77
2023-24,12/7/2023,202312070NYI,Semyon Varlamov,varlasi01,NYI,vs,CBJ,W,3,35,32,91.00%,59.52
2023-24,12/13/2023,202312130NYI,Semyon Varlamov,varlasi01,NYI,vs,ANA,W,3,24,21,88.00%,60.00
2023-24,12/16/2023,202312160MTL,Semyon Varlamov,varlasi01,NYI,@,MTL,L,4,40,36,90.00%,58.95
2023-24,12/20/2023,202312200WSH,Semyon Varlamov,varlasi01,NYI,@,WSH,L-OT,3,36,33,92.00%,61.55
2023-24,12/27/2023,202312270NYI,Semyon Varlamov,varlasi01,NYI,vs,PIT,L,1,7,6,86.00%,20.00
2023-24,1/2/2024,202401020COL,Semyon Varlamov,varlasi01,NYI,@,COL,L-OT,1,12,11,92.00%,14.87
2023-24,1/25/2024,202401250MTL,Semyon Varlamov,varlasi01,NYI,@,MTL,L,4,26,22,85.00%,58.35
2023-24,1/27/2024,202401270NYI,Semyon Varlamov,varlasi01,NYI,vs,FLA,L-OT,3,37,34,92.00%,61.57
2023-24,2/10/2024,202402100NYI,Semyon Varlamov,varlasi01,NYI,vs,CGY,L,3,22,19,86.00%,56.12
2023-24,2/22/2024,202402220STL,Semyon Varlamov,varlasi01,NYI,@,STL,L,3,24,21,88.00%,59.18
2023-24,3/10/2024,202403100ANA,Semyon Varlamov,varlasi01,NYI,@,ANA,W,1,23,22,96.00%,59.55
2023-24,3/16/2024,202403160NYI,Semyon Varlamov,varlasi01,NYI,vs,OTT,L-OT,4,30,26,87.00%,63.28
2023-24,3/23/2024,202403230NYI,Semyon Varlamov,varlasi01,NYI,vs,WPG,W,3,35,32,91.00%,60.00
2023-24,3/28/2024,202403280FLA,Semyon Varlamov,varlasi01,NYI,@,FLA,W,2,28,26,93.00%,60.00
2023-24,3/30/2024,202403300TBL,Semyon Varlamov,varlasi01,NYI,@,TBL,L,3,39,36,92.00%,59.10
2023-24,4/1/2024,202404010PHI,Semyon Varlamov,varlasi01,NYI,@,PHI,W,3,34,31,91.00%,60.93
2023-24,4/6/2024,202404060NYI,Semyon Varlamov,varlasi01,NYI,vs,NSH,W,0,42,42,100.00%,60.00
2023-24,4/9/2024,202404090NYI,Semyon Varlamov,varlasi01,NYI,vs,NYR,W,2,33,31,94.00%,59.98
2023-24,4/11/2024,202404110NYI,Semyon Varlamov,varlasi01,NYI,vs,MTL,W,2,14,12,86.00%,61.02
2023-24,4/15/2024,202404150NJD,Semyon Varlamov,varlasi01,NYI,@,NJD,W,1,24,23,96.00%,60.00
2023-24,11/24/2023,202311240CAR,Andrei Vasilevskiy,vasilan02,TBL,@,CAR,W,2,24,22,92.00%,60.00
2023-24,11/27/2023,202311270COL,Andrei Vasilevskiy,vasilan02,TBL,@,COL,L,3,22,19,86.00%,58.53
2023-24,11/30/2023,202311300TBL,Andrei Vasilevskiy,vasilan02,TBL,vs,PIT,L,3,28,25,89.00%,58.80
2023-24,12/2/2023,202312020DAL,Andrei Vasilevskiy,vasilan02,TBL,@,DAL,L,6,25,19,76.00%,40.00
2023-24,12/4/2023,202312040TBL,Andrei Vasilevskiy,vasilan02,TBL,vs,DAL,W,0,25,25,100.00%,60.00
2023-24,12/6/2023,202312060TBL,Andrei Vasilevskiy,vasilan02,TBL,vs,PIT,W,1,25,24,96.00%,60.00
2023-24,12/9/2023,202312090SEA,Andrei Vasilevskiy,vasilan02,TBL,@,SEA,W,3,29,26,90.00%,63.20
2023-24,12/12/2023,202312120VAN,Andrei Vasilevskiy,vasilan02,TBL,@,VAN,L,3,21,18,86.00%,58.60
2023-24,12/14/2023,202312140EDM,Andrei Vasilevskiy,vasilan02,TBL,@,EDM,W,4,57,53,93.00%,60.00
2023-24,12/16/2023,202312160CGY,Andrei Vasilevskiy,vasilan02,TBL,@,CGY,L,4,26,22,85.00%,56.68
2023-24,12/19/2023,202312190TBL,Andrei Vasilevskiy,vasilan02,TBL,vs,STL,W,1,29,28,97.00%,60.00
2023-24,12/21/2023,202312210TBL,Andrei Vasilevskiy,vasilan02,TBL,vs,VEG,W,4,34,30,88.00%,60.00
2023-24,12/23/2023,202312230WSH,Andrei Vasilevskiy,vasilan02,TBL,@,WSH,W,1,34,33,97.00%,65.00
2023-24,12/27/2023,202312270TBL,Andrei Vasilevskiy,vasilan02,TBL,vs,FLA,L,3,31,28,90.00%,59.72
2023-24,12/30/2023,202312300TBL,Andrei Vasilevskiy,vasilan02,TBL,vs,NYR,L,5,21,16,76.00%,57.97
2023-24,1/2/2024,202401020WPG,Andrei Vasilevskiy,vasilan02,TBL,@,WPG,L,3,27,24,89.00%,58.88
2023-24,1/4/2024,202401040MIN,Andrei Vasilevskiy,vasilan02,TBL,@,MIN,W,1,23,22,96.00%,59.73
2023-24,1/6/2024,202401060BOS,Andrei Vasilevskiy,vasilan02,TBL,@,BOS,L,6,25,19,76.00%,58.43
2023-24,1/9/2024,202401090TBL,Andrei Vasilevskiy,vasilan02,TBL,vs,LAK,W,2,22,20,91.00%,62.05
2023-24,1/11/2024,202401110TBL,Andrei Vasilevskiy,vasilan02,TBL,vs,NJD,W,3,30,27,90.00%,61.48
2023-24,1/13/2024,202401130TBL,Andrei Vasilevskiy,vasilan02,TBL,vs,ANA,W,1,20,19,95.00%,60.00
2023-24,1/18/2024,202401180TBL,Andrei Vasilevskiy,vasilan02,TBL,vs,MIN,W,3,33,30,91.00%,60.00
2023-24,1/21/2024,202401210DET,Andrei Vasilevskiy,vasilan02,TBL,@,DET,L,2,35,33,94.00%,55.75
2023-24,1/23/2024,202401230PHI,Andrei Vasilevskiy,vasilan02,TBL,@,PHI,W,3,32,29,91.00%,60.00
2023-24,1/25/2024,202401250TBL,Andrei Vasilevskiy,vasilan02,TBL,vs,ARI,W,3,20,17,85.00%,60.00
2023-24,1/27/2024,202401270TBL,Andrei Vasilevskiy,vasilan02,TBL,vs,NJD,W,3,24,21,88.00%,60.00
2023-24,2/7/2024,202402070NYR,Andrei Vasilevskiy,vasilan02,TBL,@,NYR,L,2,23,21,91.00%,58.58
2023-24,2/10/2024,202402100CBJ,Andrei Vasilevskiy,vasilan02,TBL,@,CBJ,W,2,35,33,94.00%,60.00
2023-24,2/13/2024,202402130BOS,Andrei Vasilevskiy,vasilan02,TBL,@,BOS,W,2,38,36,95.00%,65.00
2023-24,2/15/2024,202402150TBL,Andrei Vasilevskiy,vasilan02,TBL,vs,COL,W,3,31,28,90.00%,59.85
2023-24,2/17/2024,202402170TBL,Andrei Vasilevskiy,vasilan02,TBL,vs,FLA,L,6,22,16,73.00%,40.00
2023-24,2/19/2024,202402190TBL,Andrei Vasilevskiy,vasilan02,TBL,vs,OTT,L,4,28,24,86.00%,56.37
2023-24,2/22/2024,202402220TBL,Andrei Vasilevskiy,vasilan02,TBL,vs,WSH,L,4,23,19,83.00%,58.35
2023-24,2/24/2024,202402240NYI,Andrei Vasilevskiy,vasilan02,TBL,@,NYI,W,2,34,32,94.00%,60.00
2023-24,2/27/2024,202402270PHI,Andrei Vasilevskiy,vasilan02,TBL,@,PHI,L,4,29,25,86.00%,55.68
2023-24,2/29/2024,202402290TBL,Andrei Vasilevskiy,vasilan02,TBL,vs,BUF,L-OT,3,23,20,87.00%,61.15
2023-24,3/2/2024,202403020TBL,Andrei Vasilevskiy,vasilan02,TBL,vs,MTL,W,3,31,28,90.00%,64.53
2023-24,3/7/2024,202403070TBL,Andrei Vasilevskiy,vasilan02,TBL,vs,CGY,L,5,23,18,78.00%,59.80
2023-24,3/9/2024,202403090TBL,Andrei Vasilevskiy,vasilan02,TBL,vs,PHI,W,0,25,25,100.00%,59.38
2023-24,3/14/2024,202403140TBL,Andrei Vasilevskiy,vasilan02,TBL,vs,NYR,W,3,28,25,89.00%,59.95
2023-24,3/16/2024,202403160FLA,Andrei Vasilevskiy,vasilan02,TBL,@,FLA,W,3,50,47,94.00%,60.00
2023-24,3/19/2024,202403190VEG,Andrei Vasilevskiy,vasilan02,TBL,@,VEG,W,3,27,24,89.00%,60.00
2023-24,3/21/2024,202403210SJS,Andrei Vasilevskiy,vasilan02,TBL,@,SJS,W,1,22,21,96.00%,59.77
2023-24,3/23/2024,202403230LAK,Andrei Vasilevskiy,vasilan02,TBL,@,LAK,L-OT,4,23,19,83.00%,58.38
2023-24,3/27/2024,202403270TBL,Andrei Vasilevskiy,vasilan02,TBL,vs,BOS,W,1,24,23,96.00%,60.00
2023-24,3/30/2024,202403300TBL,Andrei Vasilevskiy,vasilan02,TBL,vs,NYI,W,1,28,27,96.00%,60.00
2023-24,4/1/2024,202404010TBL,Andrei Vasilevskiy,vasilan02,TBL,vs,DET,L,3,31,28,90.00%,58.75
2023-24,4/3/2024,202404030TOR,Andrei Vasilevskiy,vasilan02,TBL,@,TOR,W,1,29,28,97.00%,59.63
2023-24,4/6/2024,202404060PIT,Andrei Vasilevskiy,vasilan02,TBL,@,PIT,L,5,28,23,82.00%,57.62
2023-24,4/9/2024,202404090TBL,Andrei Vasilevskiy,vasilan02,TBL,vs,CBJ,W,2,32,30,94.00%,60.00
2023-24,4/13/2024,202404130WSH,Andrei Vasilevskiy,vasilan02,TBL,@,WSH,L,4,34,30,88.00%,57.63
2023-24,4/15/2024,202404150TBL,Andrei Vasilevskiy,vasilan02,TBL,vs,BUF,L,4,34,30,88.00%,57.60
2023-24,10/13/2023,202310130NJD,Karel Vejmelka,vejmeka01,ARI,@,NJD,W,3,36,33,92.00%,65.00
2023-24,10/17/2023,202310170NYI,Karel Vejmelka,vejmeka01,ARI,@,NYI,L,1,34,33,97.00%,58.03
2023-24,10/21/2023,202310210ARI,Karel Vejmelka,vejmeka01,ARI,vs,ANA,W,1,33,32,97.00%,58.63
2023-24,10/24/2023,202310240LAK,Karel Vejmelka,vejmeka01,ARI,@,LAK,L,2,18,16,89.00%,45.42
2023-24,10/27/2023,202310270ARI,Karel Vejmelka,vejmeka01,ARI,vs,LAK,L,5,41,36,88.00%,59.67
2023-24,11/1/2023,202311010ANA,Karel Vejmelka,vejmeka01,ARI,@,ANA,L-OT,4,29,25,86.00%,62.80
2023-24,11/4/2023,202311040ARI,Karel Vejmelka,vejmeka01,ARI,vs,WPG,L,5,27,22,82.00%,57.87
2023-24,11/9/2023,202311090STL,Karel Vejmelka,vejmeka01,ARI,@,STL,L,2,33,31,94.00%,58.07
2023-24,11/14/2023,202311140DAL,Karel Vejmelka,vejmeka01,ARI,@,DAL,L-OT,4,36,32,89.00%,60.70
2023-24,11/18/2023,202311180WPG,Karel Vejmelka,vejmeka01,ARI,@,WPG,L,4,25,21,84.00%,58.93
2023-24,11/22/2023,202311220ARI,Karel Vejmelka,vejmeka01,ARI,vs,STL,L,4,11,7,64.00%,24.13
2023-24,12/11/2023,202312110BUF,Karel Vejmelka,vejmeka01,ARI,@,BUF,L,4,37,33,89.00%,59.65
2023-24,12/16/2023,202312160ARI,Karel Vejmelka,vejmeka01,ARI,vs,BUF,W,0,28,28,100.00%,60.00
2023-24,12/19/2023,202312190ARI,Karel Vejmelka,vejmeka01,ARI,vs,OTT,W,0,16,16,100.00%,45.68
2023-24,12/21/2023,202312210SJS,Karel Vejmelka,vejmeka01,ARI,@,SJS,W,2,31,29,94.00%,59.63
2023-24,12/27/2023,202312270ARI,Karel Vejmelka,vejmeka01,ARI,vs,COL,W,4,24,20,83.00%,63.95
2023-24,1/2/2024,202401020ARI,Karel Vejmelka,vejmeka01,ARI,vs,FLA,L,3,37,34,92.00%,59.23
2023-24,1/7/2024,202401070ARI,Karel Vejmelka,vejmeka01,ARI,vs,WPG,L,5,35,30,86.00%,59.48
2023-24,1/11/2024,202401110ARI,Karel Vejmelka,vejmeka01,ARI,vs,CGY,L,4,12,8,67.00%,13.97
2023-24,1/24/2024,202401240FLA,Karel Vejmelka,vejmeka01,ARI,@,FLA,L,6,42,36,86.00%,59.87
2023-24,2/8/2024,202402080ARI,Karel Vejmelka,vejmeka01,ARI,vs,VEG,L,0,28,28,100.00%,45.55
2023-24,2/12/2024,202402120PHI,Karel Vejmelka,vejmeka01,ARI,@,PHI,L,4,33,29,88.00%,58.93
2023-24,2/14/2024,202402140ARI,Karel Vejmelka,vejmeka01,ARI,vs,MIN,L,1,13,12,92.00%,17.63
2023-24,2/16/2024,202402160ARI,Karel Vejmelka,vejmeka01,ARI,vs,CAR,L,5,26,21,81.00%,46.25
2023-24,2/18/2024,202402180COL,Karel Vejmelka,vejmeka01,ARI,@,COL,L,4,37,33,89.00%,58.05
2023-24,2/21/2024,202402210ARI,Karel Vejmelka,vejmeka01,ARI,vs,TOR,L,6,36,30,83.00%,60.00
2023-24,3/1/2024,202403010OTT,Karel Vejmelka,vejmeka01,ARI,@,OTT,W,3,37,34,92.00%,60.00
2023-24,3/3/2024,202403030WSH,Karel Vejmelka,vejmeka01,ARI,@,WSH,W,2,26,24,92.00%,60.00
2023-24,3/7/2024,202403070ARI,Karel Vejmelka,vejmeka01,ARI,vs,MIN,L,3,26,23,89.00%,58.80
2023-24,3/12/2024,202403120MIN,Karel Vejmelka,vejmeka01,ARI,@,MIN,L,2,29,27,93.00%,59.35
